photo,row,col,gt,pred,conf,threshold,fg_frac,comps,largest_frac,tiny_removed,grid_removed,corner_removed,merged
tkc715v5py0d1.webp,8,2,0,0,0.9569,adaptive,0.1382,1,0.0,1,0,0,0
tkc715v5py0d1.webp,8,3,0,0,0.9569,adaptive,0.1455,1,0.0,1,0,0,0
tkc715v5py0d1.webp,8,4,0,0,0.9569,adaptive,0.1476,1,0.0,1,0,0,0
tkc715v5py0d1.webp,8,5,0,0,0.9569,adaptive,0.1407,4,0.0,4,0,0,0
tkc715v5py0d1.webp,8,6,2,2,0.999,adaptive,0.2424,2,0.0863,1,0,0,0
tkc715v5py0d1.webp,8,7,0,0,0.9569,adaptive,0.1345,7,0.0,7,0,0,0
tkc715v5py0d1.webp,8,8,0,0,0.9569,adaptive,0.1198,5,0.0,5,0,0,0
tkc715v5py0d1.webp,8,9,6,6,0.9719,adaptive,0.211,2,0.0946,1,0,0,0
tkc715v5py0d1.webp,9,1,2,2,0.9991,adaptive,0.2254,1,0.0803,0,0,0,0
tkc715v5py0d1.webp,9,2,0,0,0.9569,adaptive,0.132,0,0.0,0,0,0,0
tkc715v5py0d1.webp,9,3,0,0,0.9569,adaptive,0.1462,0,0.0,0,0,0,0
tkc715v5py0d1.webp,9,4,0,0,0.9569,adaptive,0.14,2,0.0,2,0,0,0
tkc715v5py0d1.webp,9,5,0,0,0.9569,adaptive,0.1302,1,0.0,1,0,0,0
tkc715v5py0d1.webp,9,6,0,0,0.9569,adaptive,0.1593,1,0.0,1,0,0,0
tkc715v5py0d1.webp,9,7,7,7,0.9993,adaptive,0.2149,2,0.059,1,0,0,0
tkc715v5py0d1.webp,9,8,0,3,0.4333,adaptive,0.1995,8,0.0422,6,0,0,1
tkc715v5py0d1.webp,9,9,1,1,0.9865,adaptive,0.2048,1,0.0443,0,0,0,0
gqx094yuu3ec1.webp,1,1,0,0,0.9569,adaptive,0.0583,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,1,2,0,0,0.9569,adaptive,0.042,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,1,3,1,1,0.9946,adaptive,0.1001,1,0.0698,0,0,0,0
gqx094yuu3ec1.webp,1,4,6,6,0.9851,adaptive,0.1763,1,0.1026,0,0,0,0
gqx094yuu3ec1.webp,1,5,2,2,0.9935,adaptive,0.1343,1,0.0907,0,0,0,0
gqx094yuu3ec1.webp,1,6,8,8,0.9988,adaptive,0.169,1,0.1118,0,0,0,0
gqx094yuu3ec1.webp,1,7,3,3,0.9987,adaptive,0.1568,1,0.0833,0,0,0,0
gqx094yuu3ec1.webp,1,8,0,0,0.9569,adaptive,0.0569,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,1,9,0,0,0.9569,adaptive,0.0549,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,2,1,0,0,0.9569,adaptive,0.0305,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,2,2,0,0,0.9569,adaptive,0.025,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,2,3,9,9,0.9995,adaptive,0.115,1,0.1019,0,0,0,0
gqx094yuu3ec1.webp,2,4,0,0,0.9569,adaptive,0.0581,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,2,5,0,0,0.9569,adaptive,0.0257,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,2,6,0,0,0.9569,adaptive,0.0298,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,2,7,6,6,0.9603,adaptive,0.1492,1,0.1038,0,0,0,0
gqx094yuu3ec1.webp,2,8,1,1,0.9963,adaptive,0.0971,1,0.068,0,0,0,0
gqx094yuu3ec1.webp,2,9,0,0,0.9569,adaptive,0.0186,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,3,1,0,0,0.9569,adaptive,0.0305,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,3,2,3,3,0.9975,adaptive,0.0923,1,0.0826,0,0,0,0
gqx094yuu3ec1.webp,3,3,0,0,0.9569,adaptive,0.0014,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,3,4,0,0,0.9569,adaptive,0.0455,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,3,5,0,0,0.9569,adaptive,0.0152,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,3,6,5,5,0.9981,adaptive,0.115,1,0.0854,0,0,0,0
gqx094yuu3ec1.webp,3,7,0,0,0.9569,adaptive,0.0455,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,3,8,8,8,0.9992,adaptive,0.138,1,0.1088,0,0,0,0
gqx094yuu3ec1.webp,3,9,0,0,0.9569,adaptive,0.0191,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,4,1,0,0,0.9569,adaptive,0.0732,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,4,2,6,6,0.9782,adaptive,0.1591,1,0.1033,0,0,0,0
gqx094yuu3ec1.webp,4,3,0,0,0.9569,adaptive,0.0455,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,4,4,0,0,0.9569,adaptive,0.0884,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,4,5,0,0,0.9569,adaptive,0.0583,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,4,6,1,1,0.9937,adaptive,0.1403,1,0.0689,0,0,0,0
gqx094yuu3ec1.webp,4,7,0,0,0.9569,adaptive,0.0886,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,4,8,4,4,0.8949,adaptive,0.1536,1,0.082,0,0,0,0
gqx094yuu3ec1.webp,4,9,0,0,0.9569,adaptive,0.0588,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,5,1,0,0,0.9569,adaptive,0.0436,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,5,2,7,7,0.9992,adaptive,0.1019,1,0.0751,0,0,0,0
gqx094yuu3ec1.webp,5,3,0,0,0.9569,adaptive,0.0152,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,5,4,0,0,0.9569,adaptive,0.0585,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,5,5,6,6,0.9647,adaptive,0.1331,1,0.1038,0,0,0,0
gqx094yuu3ec1.webp,5,6,0,0,0.9569,adaptive,0.0438,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,5,7,0,0,0.9569,adaptive,0.0579,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,5,8,3,3,0.9989,adaptive,0.126,1,0.0831,0,0,0,0
gqx094yuu3ec1.webp,5,9,0,0,0.9569,adaptive,0.0324,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,6,1,0,0,0.9569,adaptive,0.0569,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,6,2,4,4,0.922,adaptive,0.123,1,0.0824,0,0,0,0
gqx094yuu3ec1.webp,6,3,0,0,0.9569,adaptive,0.0287,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,6,4,0,0,0.9569,adaptive,0.0716,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,6,5,8,8,0.993,adaptive,0.1524,1,0.1093,0,0,0,0
gqx094yuu3ec1.webp,6,6,0,0,0.9569,adaptive,0.0576,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,6,7,0,0,0.9569,adaptive,0.0705,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,6,8,9,9,0.999,adaptive,0.1582,1,0.1019,0,0,0,0
gqx094yuu3ec1.webp,6,9,0,0,0.9569,adaptive,0.0544,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,7,1,0,0,0.9569,adaptive,0.0735,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,7,2,8,8,0.9953,adaptive,0.1589,1,0.1134,0,0,0,0
gqx094yuu3ec1.webp,7,3,0,0,0.9569,adaptive,0.0455,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,7,4,2,2,0.9929,adaptive,0.18,1,0.0911,0,0,0,0
gqx094yuu3ec1.webp,7,5,0,0,0.9569,adaptive,0.0581,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,7,6,0,0,0.9569,adaptive,0.0707,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,7,7,0,0,0.9569,adaptive,0.0888,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,7,8,6,6,0.9507,adaptive,0.1738,1,0.1031,0,0,0,0
gqx094yuu3ec1.webp,7,9,0,0,0.9569,adaptive,0.0583,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,8,1,0,0,0.9569,adaptive,0.0574,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,8,2,9,9,0.9989,adaptive,0.132,1,0.1024,0,0,0,0
gqx094yuu3ec1.webp,8,3,2,2,0.9886,adaptive,0.1185,1,0.09,0,0,0,0
gqx094yuu3ec1.webp,8,4,0,0,0.9569,adaptive,0.0716,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,8,5,0,0,0.9569,adaptive,0.0432,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,8,6,0,0,0.9569,adaptive,0.0572,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,8,7,7,7,0.9988,adaptive,0.1449,1,0.0742,0,0,0,0
gqx094yuu3ec1.webp,8,8,0,0,0.9569,adaptive,0.056,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,8,9,0,0,0.9569,adaptive,0.0429,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,9,1,0,0,0.9569,adaptive,0.0441,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,9,2,0,0,0.9569,adaptive,0.0158,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,9,3,6,6,0.9525,adaptive,0.1221,1,0.1022,0,0,0,0
gqx094yuu3ec1.webp,9,4,9,9,0.9988,adaptive,0.1731,1,0.1019,0,0,0,0
gqx094yuu3ec1.webp,9,5,7,7,0.9994,adaptive,0.1146,1,0.0716,0,0,0,0
gqx094yuu3ec1.webp,9,6,4,4,0.8695,adaptive,0.1389,1,0.0813,0,0,0,0
gqx094yuu3ec1.webp,9,7,0,0,0.9569,adaptive,0.0705,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,9,8,0,0,0.9569,adaptive,0.0572,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,9,9,0,0,0.9569,adaptive,0.0438,0,0.0,0,0,0,0
14cjfxivj70d1.webp,1,1,5,5,0.9985,adaptive,0.1017,1,0.0572,0,0,0,0
14cjfxivj70d1.webp,1,3,8,8,0.9988,adaptive,0.1263,1,0.0696,0,0,0,0
14cjfxivj70d1.webp,1,5,3,3,0.9984,adaptive,0.1162,1,0.0544,0,0,0,0
14cjfxivj70d1.webp,1,9,1,1,0.9946,adaptive,0.0838,1,0.0399,0,0,0,0
14cjfxivj70d1.webp,2,1,6,6,0.9664,adaptive,0.096,1,0.0613,0,0,0,0
14cjfxivj70d1.webp,2,3,3,3,0.9976,adaptive,0.0964,1,0.0539,0,0,0,0
14cjfxivj70d1.webp,2,5,1,1,0.996,adaptive,0.084,1,0.0402,0,0,0,0
14cjfxivj70d1.webp,2,8,4,4,0.9569,adaptive,0.098,1,0.0535,0,0,0,0
14cjfxivj70d1.webp,3,2,1,1,0.9905,adaptive,0.087,1,0.0438,0,0,0,0
14cjfxivj70d1.webp,3,6,2,2,0.9965,adaptive,0.1127,1,0.0519,0,0,0,0
14cjfxivj70d1.webp,3,8,8,8,0.9983,adaptive,0.127,1,0.0702,0,0,0,0
14cjfxivj70d1.webp,4,4,3,3,0.9985,adaptive,0.1416,1,0.0542,0,0,0,0
14cjfxivj70d1.webp,4,5,5,5,0.9963,adaptive,0.138,1,0.0533,0,0,0,0
14cjfxivj70d1.webp,4,8,1,1,0.996,adaptive,0.112,1,0.0397,0,0,0,0
14cjfxivj70d1.webp,5,4,6,6,0.9796,adaptive,0.1341,1,0.062,0,0,0,0
14cjfxivj70d1.webp,5,7,7,7,0.9988,adaptive,0.1164,1,0.0452,0,0,0,0
14cjfxivj70d1.webp,5,9,5,5,0.9986,adaptive,0.1146,1,0.0569,0,0,0,0
14cjfxivj70d1.webp,6,4,1,1,0.9955,adaptive,0.1118,1,0.0395,0,0,0,0
14cjfxivj70d1.webp,6,7,8,8,0.9981,adaptive,0.1414,1,0.07,0,0,0,0
14cjfxivj70d1.webp,6,9,4,4,0.8948,adaptive,0.1118,1,0.0523,0,0,0,0
14cjfxivj70d1.webp,7,2,6,6,0.975,adaptive,0.1196,1,0.0613,0,0,0,0
14cjfxivj70d1.webp,7,4,2,2,0.9981,adaptive,0.1393,1,0.0517,0,0,0,0
14cjfxivj70d1.webp,7,5,4,4,0.9843,adaptive,0.1334,1,0.0519,0,0,0,0
14cjfxivj70d1.webp,7,9,8,8,0.9944,adaptive,0.1515,1,0.0675,0,0,0,0
14cjfxivj70d1.webp,8,1,2,2,0.9922,adaptive,0.1072,1,0.0505,0,0,0,0
14cjfxivj70d1.webp,8,7,1,1,0.9923,adaptive,0.1095,1,0.0381,0,0,0,0
14cjfxivj70d1.webp,9,2,8,8,0.9972,adaptive,0.1258,1,0.0677,0,0,0,0
14cjfxivj70d1.webp,9,6,1,1,0.9944,adaptive,0.1056,1,0.0422,0,0,0,0
14cjfxivj70d1.webp,9,7,4,4,0.9503,adaptive,0.1364,1,0.0521,0,0,0,0
14cjfxivj70d1.webp,9,8,2,2,0.995,adaptive,0.1251,1,0.0526,0,0,0,0
6v28vzk9rv8c1.webp,1,1,2,2,0.9991,adaptive,0.132,1,0.073,0,0,0,0
6v28vzk9rv8c1.webp,1,4,7,7,0.999,adaptive,0.1258,1,0.0519,0,0,0,0
6v28vzk9rv8c1.webp,1,5,9,9,0.9968,adaptive,0.1442,1,0.0863,0,0,0,0
6v28vzk9rv8c1.webp,1,6,8,8,0.9926,adaptive,0.1462,1,0.0884,0,0,0,0
6v28vzk9rv8c1.webp,1,7,6,6,0.9047,adaptive,0.1618,1,0.0852,0,0,0,0
6v28vzk9rv8c1.webp,1,8,5,5,0.9945,adaptive,0.1398,1,0.0813,0,0,0,0
6v28vzk9rv8c1.webp,1,9,3,3,0.9981,adaptive,0.1306,1,0.0725,0,0,0,0
6v28vzk9rv8c1.webp,2,1,3,3,0.9987,adaptive,0.1185,1,0.0746,0,0,0,0
6v28vzk9rv8c1.webp,2,2,5,5,0.995,adaptive,0.1107,1,0.0808,0,0,0,0
6v28vzk9rv8c1.webp,2,3,7,7,0.998,adaptive,0.0992,1,0.0549,0,0,0,0
6v28vzk9rv8c1.webp,2,4,6,6,0.9608,adaptive,0.1458,1,0.087,0,0,0,0
6v28vzk9rv8c1.webp,2,5,2,2,0.9994,adaptive,0.115,1,0.0709,0,0,0,0
6v28vzk9rv8c1.webp,2,6,1,1,0.9537,adaptive,0.0859,1,0.0418,0,0,0,0
6v28vzk9rv8c1.webp,2,8,9,9,0.9982,adaptive,0.1336,1,0.0888,0,0,0,0
6v28vzk9rv8c1.webp,3,1,9,9,0.998,adaptive,0.1591,1,0.0882,0,0,0,0
6v28vzk9rv8c1.webp,3,2,8,8,0.9954,adaptive,0.1453,1,0.0875,0,0,0,0
6v28vzk9rv8c1.webp,3,3,6,6,0.9247,adaptive,0.1561,1,0.0856,0,0,0,0
6v28vzk9rv8c1.webp,3,4,4,4,0.9979,adaptive,0.1573,1,0.0721,0,0,0,0
6v28vzk9rv8c1.webp,3,5,3,3,0.9971,adaptive,0.1467,1,0.0742,0,0,0,0
6v28vzk9rv8c1.webp,3,6,5,5,0.9964,adaptive,0.1556,1,0.0836,0,0,0,0
6v28vzk9rv8c1.webp,3,7,7,7,0.9991,adaptive,0.1398,1,0.0512,0,0,0,0
6v28vzk9rv8c1.webp,3,8,1,1,0.9611,adaptive,0.1143,1,0.0409,0,0,0,0
6v28vzk9rv8c1.webp,3,9,2,2,0.9994,adaptive,0.1299,1,0.0721,0,0,0,0
6v28vzk9rv8c1.webp,4,1,7,7,0.9982,adaptive,0.1297,1,0.0558,0,0,0,0
6v28vzk9rv8c1.webp,4,2,3,3,0.9962,adaptive,0.1455,1,0.0748,0,0,0,0
6v28vzk9rv8c1.webp,4,3,8,8,0.9862,adaptive,0.1586,1,0.0868,0,0,0,0
6v28vzk9rv8c1.webp,4,4,2,2,0.9995,adaptive,0.1612,1,0.0725,0,0,0,0
6v28vzk9rv8c1.webp,4,5,4,4,0.9972,adaptive,0.1421,1,0.07,0,0,0,0
6v28vzk9rv8c1.webp,4,6,9,9,0.9982,adaptive,0.1616,1,0.0891,0,0,0,0
6v28vzk9rv8c1.webp,4,7,1,1,0.974,adaptive,0.1288,1,0.0399,0,0,0,0
6v28vzk9rv8c1.webp,4,8,6,6,0.9118,adaptive,0.1556,1,0.0836,0,0,0,0
6v28vzk9rv8c1.webp,4,9,5,5,0.9933,adaptive,0.1547,1,0.0817,0,0,0,0
6v28vzk9rv8c1.webp,5,1,1,1,0.9639,adaptive,0.098,1,0.0406,0,0,0,0
6v28vzk9rv8c1.webp,5,2,6,6,0.9628,adaptive,0.1302,1,0.087,0,0,0,0
6v28vzk9rv8c1.webp,5,4,8,8,0.9963,adaptive,0.1575,1,0.0861,0,0,0,0
6v28vzk9rv8c1.webp,5,5,5,5,0.9975,adaptive,0.1111,1,0.0797,0,0,0,0
6v28vzk9rv8c1.webp,5,6,7,7,0.9979,adaptive,0.0969,1,0.0517,0,0,0,0
6v28vzk9rv8c1.webp,5,7,3,3,0.9982,adaptive,0.1419,1,0.076,0,0,0,0
6v28vzk9rv8c1.webp,6,1,5,5,0.9955,adaptive,0.1412,1,0.0836,0,0,0,0
6v28vzk9rv8c1.webp,6,4,3,3,0.9988,adaptive,0.1483,1,0.0762,0,0,0,0
6v28vzk9rv8c1.webp,6,5,1,1,0.9823,adaptive,0.1006,1,0.0416,0,0,0,0
6v28vzk9rv8c1.webp,6,6,6,6,0.9566,adaptive,0.1474,1,0.0865,0,0,0,0
6v28vzk9rv8c1.webp,7,1,8,8,0.9989,adaptive,0.1742,1,0.0868,0,0,0,0
6v28vzk9rv8c1.webp,7,3,3,3,0.9984,adaptive,0.1612,1,0.0755,0,0,0,0
6v28vzk9rv8c1.webp,7,4,1,1,0.9552,adaptive,0.1474,1,0.0466,0,0,0,0
6v28vzk9rv8c1.webp,7,5,6,6,0.9571,adaptive,0.1699,1,0.0863,0,0,0,0
6v28vzk9rv8c1.webp,7,6,4,4,0.9987,adaptive,0.1437,1,0.0716,0,0,0,0
6v28vzk9rv8c1.webp,7,7,5,5,0.9939,adaptive,0.171,1,0.0822,0,0,0,0
6v28vzk9rv8c1.webp,8,1,4,4,0.9962,adaptive,0.1354,1,0.0716,0,0,0,0
6v28vzk9rv8c1.webp,8,5,8,8,0.997,adaptive,0.1462,1,0.0875,0,0,0,0
6v28vzk9rv8c1.webp,8,9,6,6,0.9754,adaptive,0.1446,1,0.0852,0,0,0,0
6v28vzk9rv8c1.webp,9,1,6,6,0.9615,adaptive,0.1545,1,0.0856,0,0,0,0
6v28vzk9rv8c1.webp,9,5,7,7,0.9995,adaptive,0.1253,1,0.053,0,0,0,0
6v28vzk9rv8c1.webp,9,9,1,1,0.9545,adaptive,0.0973,1,0.0471,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,1,0,0,0.9569,adaptive,0.1136,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,2,2,2,0.9984,adaptive,0.1616,1,0.0879,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,3,0,0,0.9569,adaptive,0.1136,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,4,3,3,0.9947,adaptive,0.2149,1,0.0879,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,5,0,0,0.9569,adaptive,0.0872,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,6,1,1,0.9891,adaptive,0.16,1,0.0491,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,7,0,0,0.9569,adaptive,0.118,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,8,0,0,0.9569,adaptive,0.0893,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,9,0,0,0.9569,adaptive,0.0872,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,1,0,0,0.9569,adaptive,0.0863,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,2,0,0,0.9569,adaptive,0.0452,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,3,0,0,0.9569,adaptive,0.087,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,4,4,4,0.998,adaptive,0.1749,1,0.0735,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,5,6,6,0.9345,adaptive,0.1568,1,0.0973,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,6,0,0,0.9569,adaptive,0.0868,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,7,0,0,0.9569,adaptive,0.1019,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,8,0,0,0.9569,adaptive,0.0737,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,9,7,7,0.9995,adaptive,0.1357,1,0.0624,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,1,4,4,0.9969,adaptive,0.1871,1,0.0739,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,2,0,0,0.9569,adaptive,0.0737,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,3,0,0,0.9569,adaptive,0.1143,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,4,0,0,0.9569,adaptive,0.1279,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,5,9,9,0.9947,adaptive,0.185,1,0.0966,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,6,0,0,0.9569,adaptive,0.1127,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,7,0,0,0.9569,adaptive,0.1281,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,8,5,5,0.9965,adaptive,0.1905,1,0.0865,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,9,0,0,0.9569,adaptive,0.1127,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,4,1,1,1,0.9908,adaptive,0.1775,1,0.0491,0,0,0,0
ocbbh9k7gdfc1.jpeg,4,2,0,0,0.9569,adaptive,0.0891,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,4,3,0,0,0.9569,adaptive,0.129,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,4,4,0,0,0.9569,adaptive,0.141,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,4,5,5,5,0.9943,adaptive,0.1917,1,0.0886,0,0,0,0
ocbbh9k7gdfc1.jpeg,4,6,0,0,0.9569,adaptive,0.1283,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,4,7,0,0,0.9569,adaptive,0.1403,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,4,8,2,2,0.9991,adaptive,0.2034,1,0.0868,0,0,0,0
ocbbh9k7gdfc1.jpeg,4,9,0,0,0.9569,adaptive,0.1159,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,1,0,0,0.9569,adaptive,0.1006,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,2,0,0,0.9569,adaptive,0.0613,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,3,9,9,0.9928,adaptive,0.1979,1,0.0971,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,4,1,1,0.9843,adaptive,0.1657,1,0.0507,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,5,0,0,0.9569,adaptive,0.0739,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,6,6,6,0.9247,adaptive,0.1967,1,0.0957,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,7,7,7,0.9996,adaptive,0.1754,1,0.0601,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,8,0,0,0.9569,adaptive,0.0888,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,9,0,0,0.9569,adaptive,0.0872,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,1,0,0,0.9569,adaptive,0.0877,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,2,4,4,0.9988,adaptive,0.1208,1,0.0742,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,3,0,0,0.9569,adaptive,0.0886,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,4,0,0,0.9569,adaptive,0.1024,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,5,8,8,0.997,adaptive,0.1602,1,0.1006,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,6,0,0,0.9569,adaptive,0.0868,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,7,0,0,0.9569,adaptive,0.1026,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,8,0,0,0.9569,adaptive,0.0742,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,9,1,1,0.9831,adaptive,0.1185,1,0.0452,0,0,0,0
ocbbh9k7gdfc1.jpeg,7,1,0,0,0.9569,adaptive,0.1276,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,7,2,8,8,0.9982,adaptive,0.1887,1,0.0999,0,0,0,0
ocbbh9k7gdfc1.jpeg,7,3,0,0,0.9569,adaptive,0.1276,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,7,4,0,0,0.9569,adaptive,0.1396,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,7,5,1,1,0.9799,adaptive,0.1522,1,0.0498,0,0,0,0
ocbbh9k7gdfc1.jpeg,7,6,0,0,0.9569,adaptive,0.1272,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,7,7,0,0,0.9569,adaptive,0.1403,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,7,8,0,0,0.9569,adaptive,0.1152,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,7,9,3,3,0.9933,adaptive,0.2018,1,0.0875,0,0,0,0
ocbbh9k7gdfc1.jpeg,8,1,6,6,0.9755,adaptive,0.1977,1,0.0969,0,0,0,0
ocbbh9k7gdfc1.jpeg,8,2,0,0,0.9569,adaptive,0.0597,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,8,3,0,0,0.9569,adaptive,0.1012,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,8,4,0,0,0.9569,adaptive,0.115,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,8,5,0,0,0.9569,adaptive,0.0737,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,8,6,0,0,0.9569,adaptive,0.0989,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,8,7,0,0,0.9569,adaptive,0.1155,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,8,8,0,0,0.9569,adaptive,0.0875,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,8,9,0,0,0.9569,adaptive,0.0856,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,9,1,0,0,0.9569,adaptive,0.0996,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,9,2,0,0,0.9569,adaptive,0.059,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,9,3,0,0,0.9569,adaptive,0.1008,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,9,4,7,7,0.9997,adaptive,0.1747,1,0.0604,0,0,0,0
ocbbh9k7gdfc1.jpeg,9,5,0,0,0.9569,adaptive,0.0737,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,9,6,9,9,0.9974,adaptive,0.1958,1,0.0964,0,0,0,0
