photo,row,col,gt,pred,conf,threshold,fg_frac,comps,largest_frac,tiny_removed,grid_removed,corner_removed,merged
tkc715v5py0d1.webp,8,5,0,0,0.9866,adaptive,0.1407,11,0.0,11,0,0,0
tkc715v5py0d1.webp,8,6,2,2,0.9998,adaptive,0.2424,5,0.0863,3,1,0,0
tkc715v5py0d1.webp,8,7,0,0,0.9866,adaptive,0.1345,8,0.0,7,0,1,0
tkc715v5py0d1.webp,8,8,0,0,0.9866,adaptive,0.1198,7,0.0,6,1,0,0
tkc715v5py0d1.webp,8,9,6,6,0.9999,adaptive,0.211,3,0.0946,1,0,1,0
tkc715v5py0d1.webp,9,1,2,2,0.9998,adaptive,0.2254,5,0.0803,3,1,0,0
tkc715v5py0d1.webp,9,2,0,0,0.9866,adaptive,0.132,1,0.0,0,1,0,0
tkc715v5py0d1.webp,9,3,0,0,0.9866,adaptive,0.1462,4,0.0,2,2,0,0
tkc715v5py0d1.webp,9,4,0,0,0.9866,adaptive,0.14,4,0.0,3,0,1,0
tkc715v5py0d1.webp,9,5,0,0,0.9866,adaptive,0.1302,2,0.0,1,1,0,0
tkc715v5py0d1.webp,9,6,0,0,0.9866,adaptive,0.1593,6,0.0,5,1,0,0
tkc715v5py0d1.webp,9,7,7,0,0.814,adaptive,0.2149,4,0.0645,2,0,0,0
tkc715v5py0d1.webp,9,8,0,3,0.817,adaptive,0.1995,9,0.036,7,1,0,0
tkc715v5py0d1.webp,9,9,1,1,0.9997,adaptive,0.2048,2,0.0443,0,1,0,0
gqx094yuu3ec1.webp,1,1,0,0,0.9866,adaptive,0.0583,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,1,2,0,0,0.9866,adaptive,0.042,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,1,3,1,1,1.0,adaptive,0.1001,1,0.0698,0,0,0,0
gqx094yuu3ec1.webp,1,4,6,6,1.0,adaptive,0.1763,1,0.1026,0,0,0,0
gqx094yuu3ec1.webp,1,5,2,2,0.9998,adaptive,0.1343,1,0.0907,0,0,0,0
gqx094yuu3ec1.webp,1,6,8,8,1.0,adaptive,0.169,1,0.1118,0,0,0,0
gqx094yuu3ec1.webp,1,7,3,3,1.0,adaptive,0.1568,2,0.0833,0,1,0,0
gqx094yuu3ec1.webp,1,8,0,0,0.9866,adaptive,0.0569,1,0.0,0,1,0,0
gqx094yuu3ec1.webp,1,9,0,0,0.9866,adaptive,0.0549,1,0.0,0,1,0,0
gqx094yuu3ec1.webp,2,1,0,0,0.9866,adaptive,0.0305,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,2,2,0,0,0.9866,adaptive,0.025,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,2,3,9,9,1.0,adaptive,0.115,1,0.1019,0,0,0,0
gqx094yuu3ec1.webp,2,4,0,0,0.9866,adaptive,0.0581,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,2,5,0,0,0.9866,adaptive,0.0257,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,2,6,0,0,0.9866,adaptive,0.0298,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,2,7,6,6,1.0,adaptive,0.1492,2,0.1038,0,1,0,0
gqx094yuu3ec1.webp,2,8,1,1,1.0,adaptive,0.0971,2,0.068,0,1,0,0
gqx094yuu3ec1.webp,2,9,0,0,0.9866,adaptive,0.0186,1,0.0,0,1,0,0
gqx094yuu3ec1.webp,3,1,0,0,0.9866,adaptive,0.0305,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,3,2,3,3,1.0,adaptive,0.0923,1,0.0826,0,0,0,0
gqx094yuu3ec1.webp,3,3,0,0,0.9866,adaptive,0.0014,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,3,4,0,0,0.9866,adaptive,0.0455,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,3,5,0,0,0.9866,adaptive,0.0152,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,3,6,5,5,1.0,adaptive,0.115,1,0.0854,0,0,0,0
gqx094yuu3ec1.webp,3,7,0,0,0.9866,adaptive,0.0455,1,0.0,0,1,0,0
gqx094yuu3ec1.webp,3,8,8,8,1.0,adaptive,0.138,2,0.1088,0,1,0,0
gqx094yuu3ec1.webp,3,9,0,0,0.9866,adaptive,0.0191,1,0.0,0,1,0,0
gqx094yuu3ec1.webp,4,1,0,0,0.9866,adaptive,0.0732,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,4,2,6,6,1.0,adaptive,0.1591,1,0.1033,0,0,0,0
gqx094yuu3ec1.webp,4,3,0,0,0.9866,adaptive,0.0455,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,4,4,0,0,0.9866,adaptive,0.0884,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,4,5,0,0,0.9866,adaptive,0.0583,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,4,6,1,1,1.0,adaptive,0.1403,1,0.0689,0,0,0,0
gqx094yuu3ec1.webp,4,7,0,0,0.9866,adaptive,0.0886,1,0.0,0,1,0,0
gqx094yuu3ec1.webp,4,8,4,4,1.0,adaptive,0.1536,2,0.082,0,1,0,0
gqx094yuu3ec1.webp,4,9,0,0,0.9866,adaptive,0.0588,1,0.0,0,1,0,0
gqx094yuu3ec1.webp,5,1,0,0,0.9866,adaptive,0.0436,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,5,2,7,7,0.9999,adaptive,0.1019,1,0.0751,0,0,0,0
gqx094yuu3ec1.webp,5,3,0,0,0.9866,adaptive,0.0152,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,5,4,0,0,0.9866,adaptive,0.0585,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,5,5,6,6,1.0,adaptive,0.1331,1,0.1038,0,0,0,0
gqx094yuu3ec1.webp,5,6,0,0,0.9866,adaptive,0.0438,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,5,7,0,0,0.9866,adaptive,0.0579,1,0.0,0,1,0,0
gqx094yuu3ec1.webp,5,8,3,3,1.0,adaptive,0.126,2,0.0831,0,1,0,0
gqx094yuu3ec1.webp,5,9,0,0,0.9866,adaptive,0.0324,1,0.0,0,1,0,0
gqx094yuu3ec1.webp,6,1,0,0,0.9866,adaptive,0.0569,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,6,2,4,4,1.0,adaptive,0.123,1,0.0824,0,0,0,0
gqx094yuu3ec1.webp,6,3,0,0,0.9866,adaptive,0.0287,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,6,4,0,0,0.9866,adaptive,0.0716,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,6,5,8,8,1.0,adaptive,0.1524,1,0.1093,0,0,0,0
gqx094yuu3ec1.webp,6,6,0,0,0.9866,adaptive,0.0576,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,6,7,0,0,0.9866,adaptive,0.0705,1,0.0,0,1,0,0
gqx094yuu3ec1.webp,6,8,9,9,1.0,adaptive,0.1582,3,0.1019,1,1,0,0
gqx094yuu3ec1.webp,6,9,0,0,0.9866,adaptive,0.0544,1,0.0,0,1,0,0
gqx094yuu3ec1.webp,7,1,0,0,0.9866,adaptive,0.0735,1,0.0,0,1,0,0
gqx094yuu3ec1.webp,7,2,8,8,1.0,adaptive,0.1589,2,0.1134,0,1,0,0
gqx094yuu3ec1.webp,7,3,0,0,0.9866,adaptive,0.0455,1,0.0,0,1,0,0
gqx094yuu3ec1.webp,7,4,2,2,0.9997,adaptive,0.18,2,0.0911,0,1,0,0
gqx094yuu3ec1.webp,7,5,0,0,0.9866,adaptive,0.0581,1,0.0,0,1,0,0
gqx094yuu3ec1.webp,7,6,0,0,0.9866,adaptive,0.0707,1,0.0,0,1,0,0
gqx094yuu3ec1.webp,7,7,0,0,0.9866,adaptive,0.0888,1,0.0,0,0,1,0
gqx094yuu3ec1.webp,7,8,6,6,1.0,adaptive,0.1738,3,0.1031,0,2,0,0
gqx094yuu3ec1.webp,7,9,0,0,0.9866,adaptive,0.0583,2,0.0,0,2,0,0
gqx094yuu3ec1.webp,8,1,0,0,0.9866,adaptive,0.0574,1,0.0,0,1,0,0
gqx094yuu3ec1.webp,8,2,9,9,1.0,adaptive,0.132,2,0.1024,0,1,0,0
gqx094yuu3ec1.webp,8,3,2,2,0.9938,adaptive,0.1185,2,0.09,0,1,0,0
gqx094yuu3ec1.webp,8,4,0,0,0.9866,adaptive,0.0716,1,0.0,0,1,0,0
gqx094yuu3ec1.webp,8,5,0,0,0.9866,adaptive,0.0432,1,0.0,0,1,0,0
gqx094yuu3ec1.webp,8,6,0,0,0.9866,adaptive,0.0572,2,0.0,1,1,0,0
gqx094yuu3ec1.webp,8,7,7,7,0.9998,adaptive,0.1449,3,0.0742,0,2,0,0
gqx094yuu3ec1.webp,8,8,0,0,0.9866,adaptive,0.056,3,0.0,1,2,0,0
gqx094yuu3ec1.webp,8,9,0,0,0.9866,adaptive,0.0429,2,0.0,0,2,0,0
gqx094yuu3ec1.webp,9,1,0,0,0.9866,adaptive,0.0441,1,0.0,0,1,0,0
gqx094yuu3ec1.webp,9,2,0,0,0.9866,adaptive,0.0158,1,0.0,0,1,0,0
gqx094yuu3ec1.webp,9,3,6,6,1.0,adaptive,0.1221,2,0.1022,0,1,0,0
gqx094yuu3ec1.webp,9,4,9,9,1.0,adaptive,0.1731,2,0.1019,0,1,0,0
gqx094yuu3ec1.webp,9,5,7,7,0.9999,adaptive,0.1146,2,0.0716,0,1,0,0
gqx094yuu3ec1.webp,9,6,4,4,1.0,adaptive,0.1389,3,0.0813,1,1,0,0
gqx094yuu3ec1.webp,9,7,0,0,0.9866,adaptive,0.0705,2,0.0,0,2,0,0
gqx094yuu3ec1.webp,9,8,0,0,0.9866,adaptive,0.0572,2,0.0,0,2,0,0
gqx094yuu3ec1.webp,9,9,0,0,0.9866,adaptive,0.0438,2,0.0,0,2,0,0
14cjfxivj70d1.webp,1,1,5,5,1.0,adaptive,0.1017,1,0.0572,0,0,0,0
14cjfxivj70d1.webp,1,3,8,8,1.0,adaptive,0.1263,1,0.0696,0,0,0,0
14cjfxivj70d1.webp,1,5,3,3,1.0,adaptive,0.1162,1,0.0544,0,0,0,0
14cjfxivj70d1.webp,1,9,1,1,0.9999,adaptive,0.0838,2,0.0399,0,1,0,0
14cjfxivj70d1.webp,2,1,6,6,1.0,adaptive,0.096,1,0.0613,0,0,0,0
14cjfxivj70d1.webp,2,3,3,3,1.0,adaptive,0.0964,1,0.0539,0,0,0,0
14cjfxivj70d1.webp,2,5,1,1,1.0,adaptive,0.084,1,0.0402,0,0,0,0
14cjfxivj70d1.webp,2,8,4,4,1.0,adaptive,0.098,2,0.0535,0,1,0,0
14cjfxivj70d1.webp,3,2,1,1,1.0,adaptive,0.087,1,0.0438,0,0,0,0
14cjfxivj70d1.webp,3,6,2,2,0.9997,adaptive,0.1127,1,0.0519,0,0,0,0
14cjfxivj70d1.webp,3,8,8,8,1.0,adaptive,0.127,2,0.0702,0,1,0,0
14cjfxivj70d1.webp,4,4,3,3,1.0,adaptive,0.1416,1,0.0542,0,0,0,0
14cjfxivj70d1.webp,4,5,5,5,1.0,adaptive,0.138,1,0.0533,0,0,0,0
14cjfxivj70d1.webp,4,8,1,1,1.0,adaptive,0.112,2,0.0397,0,1,0,0
14cjfxivj70d1.webp,5,4,6,6,1.0,adaptive,0.1341,1,0.062,0,0,0,0
14cjfxivj70d1.webp,5,7,7,7,0.9999,adaptive,0.1164,2,0.0452,0,1,0,0
14cjfxivj70d1.webp,5,9,5,5,1.0,adaptive,0.1146,2,0.0569,0,1,0,0
14cjfxivj70d1.webp,6,4,1,1,1.0,adaptive,0.1118,1,0.0395,0,0,0,0
14cjfxivj70d1.webp,6,7,8,8,1.0,adaptive,0.1414,2,0.07,0,1,0,0
14cjfxivj70d1.webp,6,9,4,4,0.9999,adaptive,0.1118,2,0.0523,0,1,0,0
14cjfxivj70d1.webp,7,2,6,6,1.0,adaptive,0.1196,2,0.0613,0,1,0,0
14cjfxivj70d1.webp,7,4,2,2,0.9995,adaptive,0.1393,2,0.0517,0,1,0,0
14cjfxivj70d1.webp,7,5,4,4,1.0,adaptive,0.1334,2,0.0519,0,1,0,0
14cjfxivj70d1.webp,7,9,8,8,1.0,adaptive,0.1515,3,0.0675,0,2,0,0
14cjfxivj70d1.webp,8,1,2,2,0.9991,adaptive,0.1072,2,0.0505,0,1,0,0
14cjfxivj70d1.webp,8,7,1,1,0.9999,adaptive,0.1095,3,0.0381,0,2,0,0
14cjfxivj70d1.webp,9,2,8,8,1.0,adaptive,0.1258,2,0.0677,0,1,0,0
14cjfxivj70d1.webp,9,6,1,1,1.0,adaptive,0.1056,4,0.0422,3,0,0,0
14cjfxivj70d1.webp,9,7,4,4,1.0,adaptive,0.1364,3,0.0521,0,2,0,0
14cjfxivj70d1.webp,9,8,2,2,0.9994,adaptive,0.1251,2,0.0526,0,0,1,0
6v28vzk9rv8c1.webp,1,1,2,2,0.9998,adaptive,0.132,1,0.073,0,0,0,0
6v28vzk9rv8c1.webp,1,4,7,7,0.9999,adaptive,0.1258,1,0.0519,0,0,0,0
6v28vzk9rv8c1.webp,1,5,9,9,1.0,adaptive,0.1442,1,0.0863,0,0,0,0
6v28vzk9rv8c1.webp,1,6,8,8,1.0,adaptive,0.1462,1,0.0884,0,0,0,0
6v28vzk9rv8c1.webp,1,7,6,6,0.9997,adaptive,0.1618,2,0.0852,0,1,0,0
6v28vzk9rv8c1.webp,1,8,5,5,0.9988,adaptive,0.1398,2,0.0813,0,1,0,0
6v28vzk9rv8c1.webp,1,9,3,3,0.9999,adaptive,0.1306,2,0.0725,0,1,0,0
6v28vzk9rv8c1.webp,2,1,3,3,0.9999,adaptive,0.1185,1,0.0746,0,0,0,0
6v28vzk9rv8c1.webp,2,2,5,5,0.9997,adaptive,0.1107,1,0.0808,0,0,0,0
6v28vzk9rv8c1.webp,2,3,7,7,0.9999,adaptive,0.0992,1,0.0549,0,0,0,0
6v28vzk9rv8c1.webp,2,4,6,6,1.0,adaptive,0.1458,1,0.087,0,0,0,0
6v28vzk9rv8c1.webp,2,5,2,2,0.9995,adaptive,0.115,1,0.0709,0,0,0,0
6v28vzk9rv8c1.webp,2,6,1,1,0.9976,adaptive,0.0859,1,0.0418,0,0,0,0
6v28vzk9rv8c1.webp,2,8,9,9,1.0,adaptive,0.1336,2,0.0888,0,1,0,0
6v28vzk9rv8c1.webp,3,1,9,9,1.0,adaptive,0.1591,1,0.0882,0,0,0,0
6v28vzk9rv8c1.webp,3,2,8,8,1.0,adaptive,0.1453,1,0.0875,0,0,0,0
6v28vzk9rv8c1.webp,3,3,6,6,1.0,adaptive,0.1561,1,0.0856,0,0,0,0
6v28vzk9rv8c1.webp,3,4,4,4,1.0,adaptive,0.1573,1,0.0721,0,0,0,0
6v28vzk9rv8c1.webp,3,5,3,3,0.9998,adaptive,0.1467,1,0.0742,0,0,0,0
6v28vzk9rv8c1.webp,3,6,5,5,0.9997,adaptive,0.1556,1,0.0836,0,0,0,0
6v28vzk9rv8c1.webp,3,7,7,7,0.9999,adaptive,0.1398,2,0.0512,0,1,0,0
6v28vzk9rv8c1.webp,3,8,1,1,0.9984,adaptive,0.1143,2,0.0409,0,1,0,0
6v28vzk9rv8c1.webp,3,9,2,2,0.9997,adaptive,0.1299,2,0.0721,0,1,0,0
6v28vzk9rv8c1.webp,4,1,7,7,0.9999,adaptive,0.1297,1,0.0558,0,0,0,0
6v28vzk9rv8c1.webp,4,2,3,3,0.9999,adaptive,0.1455,1,0.0748,0,0,0,0
6v28vzk9rv8c1.webp,4,3,8,8,0.9999,adaptive,0.1586,1,0.0868,0,0,0,0
6v28vzk9rv8c1.webp,4,4,2,2,1.0,adaptive,0.1612,1,0.0725,0,0,0,0
6v28vzk9rv8c1.webp,4,5,4,4,1.0,adaptive,0.1421,1,0.07,0,0,0,0
6v28vzk9rv8c1.webp,4,6,9,9,1.0,adaptive,0.1616,1,0.0891,0,0,0,0
6v28vzk9rv8c1.webp,4,7,1,1,0.999,adaptive,0.1288,2,0.0399,0,1,0,0
6v28vzk9rv8c1.webp,4,8,6,6,0.9999,adaptive,0.1556,2,0.0836,0,1,0,0
6v28vzk9rv8c1.webp,4,9,5,5,0.9996,adaptive,0.1547,2,0.0817,0,1,0,0
6v28vzk9rv8c1.webp,5,1,1,1,0.9981,adaptive,0.098,1,0.0406,0,0,0,0
6v28vzk9rv8c1.webp,5,2,6,6,1.0,adaptive,0.1302,1,0.087,0,0,0,0
6v28vzk9rv8c1.webp,5,4,8,8,1.0,adaptive,0.1575,1,0.0861,0,0,0,0
6v28vzk9rv8c1.webp,5,5,5,5,0.9997,adaptive,0.1111,1,0.0797,0,0,0,0
6v28vzk9rv8c1.webp,5,6,7,7,0.9998,adaptive,0.0969,1,0.0517,0,0,0,0
6v28vzk9rv8c1.webp,5,7,3,3,0.9999,adaptive,0.1419,2,0.076,0,1,0,0
6v28vzk9rv8c1.webp,6,1,5,5,0.9995,adaptive,0.1412,1,0.0836,0,0,0,0
6v28vzk9rv8c1.webp,6,4,3,3,0.9999,adaptive,0.1483,1,0.0762,0,0,0,0
6v28vzk9rv8c1.webp,6,5,1,1,0.9996,adaptive,0.1006,1,0.0416,0,0,0,0
6v28vzk9rv8c1.webp,6,6,6,6,1.0,adaptive,0.1474,1,0.0865,0,0,0,0
6v28vzk9rv8c1.webp,7,1,8,8,1.0,adaptive,0.1742,2,0.0868,0,1,0,0
6v28vzk9rv8c1.webp,7,3,3,3,0.9999,adaptive,0.1612,2,0.0755,0,1,0,0
6v28vzk9rv8c1.webp,7,4,1,1,0.9982,adaptive,0.1474,2,0.0466,0,1,0,0
6v28vzk9rv8c1.webp,7,5,6,6,1.0,adaptive,0.1699,2,0.0863,0,1,0,0
6v28vzk9rv8c1.webp,7,6,4,4,1.0,adaptive,0.1437,2,0.0716,0,1,0,0
6v28vzk9rv8c1.webp,7,7,5,5,0.9997,adaptive,0.171,2,0.0822,0,0,1,0
6v28vzk9rv8c1.webp,8,1,4,4,1.0,adaptive,0.1354,2,0.0716,0,1,0,0
6v28vzk9rv8c1.webp,8,5,8,8,1.0,adaptive,0.1462,2,0.0875,0,1,0,0
6v28vzk9rv8c1.webp,8,9,6,6,1.0,adaptive,0.1446,2,0.0852,0,0,1,0
6v28vzk9rv8c1.webp,9,1,6,6,0.9999,adaptive,0.1545,2,0.0856,0,1,0,0
6v28vzk9rv8c1.webp,9,5,7,7,0.9998,adaptive,0.1253,2,0.053,0,1,0,0
6v28vzk9rv8c1.webp,9,9,1,1,0.9985,adaptive,0.0973,2,0.0471,0,0,1,0
ocbbh9k7gdfc1.jpeg,1,1,0,0,0.9866,adaptive,0.1136,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,2,2,2,0.9992,adaptive,0.1616,1,0.0879,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,3,0,0,0.9866,adaptive,0.1136,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,4,3,3,0.9999,adaptive,0.2149,2,0.0879,0,1,0,0
ocbbh9k7gdfc1.jpeg,1,5,0,0,0.9866,adaptive,0.0872,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,6,1,1,0.9993,adaptive,0.16,1,0.0491,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,7,0,0,0.9866,adaptive,0.118,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,1,8,0,0,0.9866,adaptive,0.0893,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,1,9,0,0,0.9866,adaptive,0.0872,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,2,1,0,0,0.9866,adaptive,0.0863,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,2,0,0,0.9866,adaptive,0.0452,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,3,0,0,0.9866,adaptive,0.087,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,4,4,4,1.0,adaptive,0.1749,2,0.0735,0,1,0,0
ocbbh9k7gdfc1.jpeg,2,5,6,6,1.0,adaptive,0.1568,1,0.0973,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,6,0,0,0.9866,adaptive,0.0868,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,7,0,0,0.9866,adaptive,0.1019,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,2,8,0,0,0.9866,adaptive,0.0737,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,2,9,7,7,1.0,adaptive,0.1357,2,0.0624,0,1,0,0
ocbbh9k7gdfc1.jpeg,3,1,4,4,1.0,adaptive,0.1871,1,0.0739,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,2,0,0,0.9866,adaptive,0.0737,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,3,0,0,0.9866,adaptive,0.1143,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,4,0,0,0.9866,adaptive,0.1279,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,3,5,9,9,0.9999,adaptive,0.185,1,0.0966,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,6,0,0,0.9866,adaptive,0.1127,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,7,0,0,0.9866,adaptive,0.1281,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,3,8,5,5,1.0,adaptive,0.1905,2,0.0865,0,1,0,0
ocbbh9k7gdfc1.jpeg,3,9,0,0,0.9866,adaptive,0.1127,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,4,1,1,1,0.9997,adaptive,0.1775,2,0.0491,0,1,0,0
ocbbh9k7gdfc1.jpeg,4,2,0,0,0.9866,adaptive,0.0891,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,4,3,0,0,0.9866,adaptive,0.129,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,4,4,0,0,0.9866,adaptive,0.141,3,0.0,1,2,0,0
ocbbh9k7gdfc1.jpeg,4,5,5,5,0.9997,adaptive,0.1917,2,0.0886,0,1,0,0
ocbbh9k7gdfc1.jpeg,4,6,0,0,0.9866,adaptive,0.1283,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,4,7,0,0,0.9866,adaptive,0.1403,1,0.0,0,0,1,0
ocbbh9k7gdfc1.jpeg,4,8,2,2,0.9999,adaptive,0.2034,3,0.0868,0,2,0,0
ocbbh9k7gdfc1.jpeg,4,9,0,0,0.9866,adaptive,0.1159,1,0.0,0,0,1,0
ocbbh9k7gdfc1.jpeg,5,1,0,0,0.9866,adaptive,0.1006,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,2,0,0,0.9866,adaptive,0.0613,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,3,9,9,1.0,adaptive,0.1979,1,0.0971,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,4,1,1,0.9999,adaptive,0.1657,2,0.0507,0,1,0,0
ocbbh9k7gdfc1.jpeg,5,5,0,0,0.9866,adaptive,0.0739,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,6,6,6,0.9999,adaptive,0.1967,1,0.0957,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,7,7,7,0.9999,adaptive,0.1754,2,0.0601,0,1,0,0
ocbbh9k7gdfc1.jpeg,5,8,0,0,0.9866,adaptive,0.0888,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,5,9,0,0,0.9866,adaptive,0.0872,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,6,1,0,0,0.9866,adaptive,0.0877,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,2,4,4,1.0,adaptive,0.1208,1,0.0742,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,3,0,0,0.9866,adaptive,0.0886,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,4,0,0,0.9866,adaptive,0.1024,2,0.0,1,1,0,0
ocbbh9k7gdfc1.jpeg,6,5,8,8,1.0,adaptive,0.1602,1,0.1006,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,6,0,0,0.9866,adaptive,0.0868,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,7,0,0,0.9866,adaptive,0.1026,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,6,8,0,0,0.9866,adaptive,0.0742,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,6,9,1,1,0.9993,adaptive,0.1185,2,0.0452,0,1,0,0
ocbbh9k7gdfc1.jpeg,7,1,0,0,0.9866,adaptive,0.1276,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,7,2,8,8,1.0,adaptive,0.1887,2,0.0999,0,1,0,0
ocbbh9k7gdfc1.jpeg,7,3,0,0,0.9866,adaptive,0.1276,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,7,4,0,0,0.9866,adaptive,0.1396,3,0.0,1,2,0,0
ocbbh9k7gdfc1.jpeg,7,5,1,1,0.9998,adaptive,0.1522,2,0.0498,0,1,0,0
ocbbh9k7gdfc1.jpeg,7,6,0,0,0.9866,adaptive,0.1272,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,7,7,0,0,0.8184,adaptive,0.1403,1,0.0643,0,0,0,0
ocbbh9k7gdfc1.jpeg,7,8,0,0,0.9866,adaptive,0.1152,2,0.0,0,2,0,0
ocbbh9k7gdfc1.jpeg,7,9,3,3,0.9996,adaptive,0.2018,2,0.0875,0,0,0,0
ocbbh9k7gdfc1.jpeg,8,1,6,6,0.9999,adaptive,0.1977,2,0.0969,0,1,0,0
ocbbh9k7gdfc1.jpeg,8,2,0,0,0.9866,adaptive,0.0597,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,8,3,0,0,0.9866,adaptive,0.1012,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,8,4,0,0,0.9866,adaptive,0.115,2,0.0,0,2,0,0
ocbbh9k7gdfc1.jpeg,8,5,0,0,0.9866,adaptive,0.0737,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,8,6,0,0,0.9866,adaptive,0.0989,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,8,7,0,0,0.9866,adaptive,0.1155,1,0.0,0,0,1,0
ocbbh9k7gdfc1.jpeg,8,8,0,0,0.9866,adaptive,0.0875,1,0.0,0,0,1,0
ocbbh9k7gdfc1.jpeg,8,9,0,0,0.9866,adaptive,0.0856,1,0.0,0,0,1,0
ocbbh9k7gdfc1.jpeg,9,1,0,0,0.9866,adaptive,0.0996,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,9,2,0,0,0.9866,adaptive,0.059,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,9,3,0,0,0.9866,adaptive,0.1008,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,9,4,7,7,1.0,adaptive,0.1747,3,0.0604,0,2,0,0
ocbbh9k7gdfc1.jpeg,9,5,0,0,0.9866,adaptive,0.0737,1,0.0,0,1,0,0
ocbbh9k7gdfc1.jpeg,9,6,9,9,1.0,adaptive,0.1958,2,0.0964,0,1,0,0
ocbbh9k7gdfc1.jpeg,9,7,0,0,0.9866,adaptive,0.1157,1,0.0,0,0,1,0
ocbbh9k7gdfc1.jpeg,9,8,1,1,0.9996,adaptive,0.1375,2,0.0496,0,0,1,0
ocbbh9k7gdfc1.jpeg,9,9,0,0,0.9866,adaptive,0.0849,1,0.0,0,0,1,0
81pxeupeoyac1.webp,1,4,9,9,1.0,adaptive,0.1775,1,0.0893,0,0,0,0
