photo,row,col,gt,pred,conf,threshold,fg_frac,post_ink_frac,comps,largest_frac,tiny_removed,grid_removed,corner_removed,merged
xaobe6n28i0d1.webp,9,7,6,6,0.9849,adaptive,0.153,0.0949,1,0.0949,0,0,0,0
xaobe6n28i0d1.webp,9,8,0,0,0.9569,adaptive,0.0301,0.0,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,9,9,0,0,0.9569,adaptive,0.0584,0.0,0,0.0,0,0,0,0
tkc715v5py0d1.webp,1,1,0,0,0.9569,adaptive,0.1283,0.0,0,0.0,0,0,0,0
tkc715v5py0d1.webp,1,2,0,0,0.9569,adaptive,0.1382,0.0,0,0.0,0,0,0,0
tkc715v5py0d1.webp,1,3,1,1,0.9855,adaptive,0.2054,0.045,1,0.045,0,0,0,0
tkc715v5py0d1.webp,1,4,0,0,0.9569,adaptive,0.1793,0.0,0,0.0,0,0,0,0
tkc715v5py0d1.webp,1,5,0,0,0.9569,adaptive,0.1488,0.0,0,0.0,0,0,0,0
tkc715v5py0d1.webp,1,6,8,8,0.9908,adaptive,0.2689,0.0907,2,0.0907,0,1,0,0
tkc715v5py0d1.webp,1,7,0,0,0.9569,adaptive,0.1468,0.0,1,0.0,0,1,0,0
tkc715v5py0d1.webp,1,8,2,2,0.9992,adaptive,0.227,0.0814,2,0.0814,0,1,0,0
tkc715v5py0d1.webp,1,9,0,0,0.9569,adaptive,0.2043,0.0,1,0.0,0,1,0,0
tkc715v5py0d1.webp,2,1,9,9,0.9932,adaptive,0.2241,0.0882,2,0.0882,1,0,0,0
tkc715v5py0d1.webp,2,2,0,0,0.9569,adaptive,0.1566,0.0,1,0.0,1,0,0,0
tkc715v5py0d1.webp,2,3,0,0,0.9569,adaptive,0.1759,0.0,0,0.0,0,0,0,0
tkc715v5py0d1.webp,2,4,0,0,0.9569,adaptive,0.1913,0.0,0,0.0,0,0,0,0
tkc715v5py0d1.webp,2,5,0,0,0.9569,adaptive,0.1563,0.0,2,0.0,2,0,0,0
tkc715v5py0d1.webp,2,6,0,0,0.9569,adaptive,0.1554,0.0,1,0.0,0,1,0,0
tkc715v5py0d1.webp,2,7,0,0,0.9569,adaptive,0.1619,0.0,1,0.0,0,1,0,0
tkc715v5py0d1.webp,2,8,0,0,0.9569,adaptive,0.1678,0.0,2,0.0,1,1,0,0
tkc715v5py0d1.webp,2,9,0,0,0.9569,adaptive,0.2028,0.0,4,0.0,3,1,0,0
tkc715v5py0d1.webp,3,1,0,0,0.9569,adaptive,0.1782,0.0,2,0.0,2,0,0,0
tkc715v5py0d1.webp,3,2,5,5,0.9982,adaptive,0.2707,0.081,1,0.081,0,0,0,0
tkc715v5py0d1.webp,3,3,0,0,0.9569,adaptive,0.1922,0.0,2,0.0,2,0,0,0
tkc715v5py0d1.webp,3,4,0,0,0.9569,adaptive,0.192,0.0,1,0.0,1,0,0,0
tkc715v5py0d1.webp,3,5,0,0,0.9569,adaptive,0.1682,0.0,1,0.0,1,0,0,0
tkc715v5py0d1.webp,3,6,4,4,0.9977,adaptive,0.2125,0.0684,3,0.0684,1,1,0,0
tkc715v5py0d1.webp,3,7,8,8,0.9926,adaptive,0.2508,0.0938,2,0.0938,0,1,0,0
tkc715v5py0d1.webp,3,8,0,0,0.9569,adaptive,0.1594,0.0,5,0.0,3,2,0,0
tkc715v5py0d1.webp,3,9,0,0,0.9569,adaptive,0.1419,0.0,2,0.0,0,2,0,0
tkc715v5py0d1.webp,4,1,8,8,0.9952,adaptive,0.2709,0.0896,1,0.0896,0,0,0,0
tkc715v5py0d1.webp,4,2,0,0,0.9569,adaptive,0.1834,0.0,0,0.0,0,0,0,0
tkc715v5py0d1.webp,4,3,0,0,0.9569,adaptive,0.2003,0.0,2,0.0,2,0,0,0
tkc715v5py0d1.webp,4,4,0,0,0.9569,adaptive,0.2143,0.0,1,0.0,1,0,0,0
tkc715v5py0d1.webp,4,5,9,9,0.9936,adaptive,0.2659,0.0875,1,0.0875,0,0,0,0
tkc715v5py0d1.webp,4,6,0,0,0.9569,adaptive,0.1544,0.0,1,0.0,0,1,0,0
tkc715v5py0d1.webp,4,7,0,0,0.9569,adaptive,0.1798,0.0,1,0.0,0,1,0,0
tkc715v5py0d1.webp,4,8,5,5,0.9971,adaptive,0.244,0.085,1,0.085,0,0,0,0
tkc715v5py0d1.webp,4,9,0,0,0.9569,adaptive,0.141,0.0,1,0.0,1,0,0,0
tkc715v5py0d1.webp,5,1,0,0,0.9569,adaptive,0.1517,0.0,0,0.0,0,0,0,0
tkc715v5py0d1.webp,5,2,6,6,0.9704,adaptive,0.2296,0.0882,2,0.0882,1,0,0,0
tkc715v5py0d1.webp,5,3,0,0,0.9569,adaptive,0.1538,0.0,1,0.0,1,0,0,0
tkc715v5py0d1.webp,5,4,2,2,0.9982,adaptive,0.2614,0.0819,2,0.0819,1,0,0,0
tkc715v5py0d1.webp,5,5,0,0,0.9569,adaptive,0.1309,0.0,3,0.0,3,0,0,0
tkc715v5py0d1.webp,5,6,0,0,0.9569,adaptive,0.1262,0.0,6,0.0,5,1,0,0
tkc715v5py0d1.webp,5,7,0,0,0.9569,adaptive,0.1511,0.0,10,0.0,10,0,0,0
tkc715v5py0d1.webp,5,8,0,0,0.9569,adaptive,0.1299,0.0,6,0.0,6,0,0,0
tkc715v5py0d1.webp,5,9,7,7,0.9994,adaptive,0.1829,0.0615,1,0.0615,0,0,0,0
tkc715v5py0d1.webp,6,1,0,0,0.9569,adaptive,0.143,0.0,3,0.0,3,0,0,0
tkc715v5py0d1.webp,6,2,0,0,0.9569,adaptive,0.1298,0.0,0,0.0,0,0,0,0
tkc715v5py0d1.webp,6,3,0,0,0.9569,adaptive,0.1499,0.0,3,0.0082,2,0,0,0
tkc715v5py0d1.webp,6,4,0,0,0.9569,adaptive,0.1771,0.0,2,0.0,1,1,0,0
tkc715v5py0d1.webp,6,5,4,4,0.9973,adaptive,0.201,0.0706,3,0.0706,1,1,0,0
tkc715v5py0d1.webp,6,6,6,5,0.5869,adaptive,0.219,0.096,5,0.0898,2,1,0,0
tkc715v5py0d1.webp,6,7,0,0,0.9569,adaptive,0.1464,0.0,5,0.0,5,0,0,0
tkc715v5py0d1.webp,6,8,9,9,0.9958,adaptive,0.2137,0.0952,1,0.0952,0,0,0,0
tkc715v5py0d1.webp,6,9,0,0,0.9569,adaptive,0.1281,0.0,2,0.0,2,0,0,0
tkc715v5py0d1.webp,7,1,7,7,0.9992,adaptive,0.2401,0.0568,1,0.0568,0,0,0,0
tkc715v5py0d1.webp,7,2,3,3,0.9859,adaptive,0.2481,0.0834,1,0.0834,0,0,0,0
tkc715v5py0d1.webp,7,3,0,0,0.9569,adaptive,0.1691,0.0,0,0.0,0,0,0,0
tkc715v5py0d1.webp,7,4,0,0,0.9569,adaptive,0.1831,0.0,4,0.0,4,0,0,0
tkc715v5py0d1.webp,7,5,0,0,0.9569,adaptive,0.1583,0.0,1,0.0,1,0,0,0
tkc715v5py0d1.webp,7,6,0,0,0.9569,adaptive,0.1484,0.0,5,0.0,4,1,0,0
tkc715v5py0d1.webp,7,7,0,0,0.9569,adaptive,0.1724,0.0,2,0.0,2,0,0,0
tkc715v5py0d1.webp,7,8,4,4,0.9944,adaptive,0.2325,0.073,2,0.073,1,0,0,0
tkc715v5py0d1.webp,7,9,5,5,0.9976,adaptive,0.2528,0.0849,1,0.0849,0,0,0,0
tkc715v5py0d1.webp,8,1,1,1,0.9858,adaptive,0.1945,0.0427,1,0.0427,0,0,0,0
tkc715v5py0d1.webp,8,2,0,0,0.9569,adaptive,0.1414,0.0,1,0.0,1,0,0,0
tkc715v5py0d1.webp,8,3,0,0,0.9569,adaptive,0.1368,0.0,1,0.0,1,0,0,0
tkc715v5py0d1.webp,8,4,0,0,0.9569,adaptive,0.1517,0.0,2,0.0,2,0,0,0
tkc715v5py0d1.webp,8,5,0,0,0.9569,adaptive,0.1196,0.0,4,0.0,4,0,0,0
tkc715v5py0d1.webp,8,6,2,2,0.9983,adaptive,0.1945,0.085,3,0.085,1,1,0,0
tkc715v5py0d1.webp,8,7,0,0,0.9569,adaptive,0.1486,0.0,7,0.0,7,0,0,0
tkc715v5py0d1.webp,8,8,0,0,0.9569,adaptive,0.1309,0.0,6,0.0,6,0,0,0
tkc715v5py0d1.webp,8,9,6,6,0.8584,adaptive,0.2304,0.0932,2,0.0932,1,0,0,0
tkc715v5py0d1.webp,9,1,2,2,0.9991,adaptive,0.2141,0.078,1,0.078,0,0,0,0
tkc715v5py0d1.webp,9,2,0,0,0.9569,adaptive,0.1425,0.0,0,0.0,0,0,0,0
tkc715v5py0d1.webp,9,3,0,0,0.9569,adaptive,0.1448,0.0,0,0.0,0,0,0,0
tkc715v5py0d1.webp,9,4,0,0,0.9569,adaptive,0.1622,0.0,3,0.0,3,0,0,0
tkc715v5py0d1.webp,9,5,0,0,0.9569,adaptive,0.1296,0.0,1,0.0,1,0,0,0
tkc715v5py0d1.webp,9,6,0,0,0.9569,adaptive,0.1303,0.0,2,0.0,1,1,0,0
tkc715v5py0d1.webp,9,7,7,7,0.9993,adaptive,0.229,0.0573,3,0.0573,2,0,0,0
tkc715v5py0d1.webp,9,8,0,5,0.4863,adaptive,0.1915,0.0321,8,0.0321,6,0,0,1
tkc715v5py0d1.webp,9,9,1,5,0.401,adaptive,0.1809,0.0561,2,0.043,0,0,0,0
gqx094yuu3ec1.webp,1,1,0,0,0.9569,adaptive,0.0679,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,1,2,0,0,0.9569,adaptive,0.0301,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,1,3,1,1,0.9946,adaptive,0.1256,0.0677,1,0.0677,0,0,0,0
gqx094yuu3ec1.webp,1,4,6,6,0.9851,adaptive,0.1571,0.0996,1,0.0996,0,0,0,0
gqx094yuu3ec1.webp,1,5,2,2,0.9935,adaptive,0.1194,0.0893,1,0.0893,0,0,0,0
gqx094yuu3ec1.webp,1,6,8,8,0.9988,adaptive,0.1669,0.1085,1,0.1085,0,0,0,0
gqx094yuu3ec1.webp,1,7,3,3,0.9987,adaptive,0.125,0.0809,1,0.0809,0,0,0,0
gqx094yuu3ec1.webp,1,8,0,0,0.9569,adaptive,0.0305,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,1,9,0,0,0.9569,adaptive,0.0579,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,2,1,0,0,0.9569,adaptive,0.0423,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,2,2,0,0,0.9569,adaptive,0.0002,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,2,3,9,9,0.9995,adaptive,0.1307,0.1004,1,0.1004,0,0,0,0
gqx094yuu3ec1.webp,2,4,0,0,0.9569,adaptive,0.0305,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,2,5,0,0,0.9569,adaptive,0.0005,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,2,6,0,0,0.9569,adaptive,0.0303,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,2,7,6,6,0.9603,adaptive,0.118,0.1022,1,0.1022,0,0,0,0
gqx094yuu3ec1.webp,2,8,1,1,0.9963,adaptive,0.0792,0.068,1,0.068,0,0,0,0
gqx094yuu3ec1.webp,2,9,0,0,0.9569,adaptive,0.0299,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,3,1,0,0,0.9569,adaptive,0.0668,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,3,2,3,3,0.9975,adaptive,0.1115,0.0814,1,0.0814,0,0,0,0
gqx094yuu3ec1.webp,3,3,0,0,0.9569,adaptive,0.0579,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,3,4,0,0,0.9569,adaptive,0.0581,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,3,5,0,0,0.9569,adaptive,0.0301,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,3,6,5,5,0.9981,adaptive,0.1412,0.0829,1,0.0829,0,0,0,0
gqx094yuu3ec1.webp,3,7,0,0,0.9569,adaptive,0.0446,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,3,8,8,8,0.9992,adaptive,0.1474,0.1072,1,0.1072,0,0,0,0
gqx094yuu3ec1.webp,3,9,0,0,0.9569,adaptive,0.0584,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,4,1,0,0,0.9569,adaptive,0.0679,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,4,2,6,6,0.9882,adaptive,0.1323,0.1018,1,0.1018,0,0,0,0
gqx094yuu3ec1.webp,4,3,0,0,0.9569,adaptive,0.0581,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,4,4,0,0,0.9569,adaptive,0.0575,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,4,5,0,0,0.9569,adaptive,0.0303,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,4,6,1,1,0.9937,adaptive,0.1247,0.0668,1,0.0668,0,0,0,0
gqx094yuu3ec1.webp,4,7,0,0,0.9569,adaptive,0.0441,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,4,8,4,4,0.8949,adaptive,0.1221,0.0807,1,0.0807,0,0,0,0
gqx094yuu3ec1.webp,4,9,0,0,0.9569,adaptive,0.0577,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,5,1,0,0,0.9569,adaptive,0.0314,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,5,2,7,7,0.9984,adaptive,0.0753,0.0751,1,0.0751,0,0,0,0
gqx094yuu3ec1.webp,5,3,0,0,0.9569,adaptive,0.0301,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,5,4,0,0,0.9569,adaptive,0.0305,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,5,5,6,6,0.9743,adaptive,0.104,0.1038,1,0.1038,0,0,0,0
gqx094yuu3ec1.webp,5,6,0,0,0.9569,adaptive,0.0301,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,5,7,0,0,0.9569,adaptive,0.0154,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,5,8,3,3,0.9983,adaptive,0.0953,0.0831,1,0.0831,0,0,0,0
gqx094yuu3ec1.webp,5,9,0,0,0.9569,adaptive,0.0299,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,6,1,0,0,0.9569,adaptive,0.0586,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,6,2,4,4,0.913,adaptive,0.1113,0.0812,1,0.0812,0,0,0,0
gqx094yuu3ec1.webp,6,3,0,0,0.9569,adaptive,0.0586,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,6,4,0,0,0.9569,adaptive,0.0579,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,6,5,8,8,0.9993,adaptive,0.1377,0.1076,1,0.1076,0,0,0,0
gqx094yuu3ec1.webp,6,6,0,0,0.9569,adaptive,0.0588,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,6,7,0,0,0.9569,adaptive,0.0441,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,6,8,9,9,0.9996,adaptive,0.1418,0.1004,1,0.1004,0,0,0,0
gqx094yuu3ec1.webp,6,9,0,0,0.9569,adaptive,0.0588,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,7,1,0,0,0.9569,adaptive,0.0666,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,7,2,8,8,0.9985,adaptive,0.1416,0.1117,1,0.1117,0,0,0,0
gqx094yuu3ec1.webp,7,3,0,0,0.9569,adaptive,0.0561,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,7,4,2,2,0.9894,adaptive,0.139,0.0884,1,0.0884,0,0,0,0
gqx094yuu3ec1.webp,7,5,0,0,0.9569,adaptive,0.0161,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,7,6,0,0,0.9569,adaptive,0.0443,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,7,7,0,0,0.9569,adaptive,0.0307,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,7,8,6,6,0.9875,adaptive,0.1176,0.1015,1,0.1015,0,0,0,0
gqx094yuu3ec1.webp,7,9,0,0,0.9569,adaptive,0.0437,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,8,1,0,0,0.9569,adaptive,0.0421,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,8,2,9,9,0.9991,adaptive,0.1028,0.1024,1,0.1024,0,0,0,0
gqx094yuu3ec1.webp,8,3,2,2,0.9878,adaptive,0.1192,0.0886,1,0.0886,0,0,0,0
gqx094yuu3ec1.webp,8,4,0,0,0.9569,adaptive,0.0308,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,8,5,0,0,0.9569,adaptive,0.0009,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,8,6,0,0,0.9569,adaptive,0.0301,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,8,7,7,7,0.9994,adaptive,0.0891,0.073,1,0.073,0,0,0,0
gqx094yuu3ec1.webp,8,8,0,0,0.9569,adaptive,0.0014,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,8,9,0,0,0.9569,adaptive,0.0301,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,9,1,0,0,0.9569,adaptive,0.059,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,9,2,0,0,0.9569,adaptive,0.0299,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,9,3,6,6,0.9759,adaptive,0.1575,0.0991,1,0.0991,0,0,0,0
gqx094yuu3ec1.webp,9,4,9,9,0.9992,adaptive,0.1566,0.0989,1,0.0989,0,0,0,0
gqx094yuu3ec1.webp,9,5,7,7,0.9984,adaptive,0.1004,0.0706,1,0.0706,0,0,0,0
gqx094yuu3ec1.webp,9,6,4,4,0.9352,adaptive,0.1377,0.0789,1,0.0789,0,0,0,0
gqx094yuu3ec1.webp,9,7,0,0,0.9569,adaptive,0.0443,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,9,8,0,0,0.9569,adaptive,0.036,0.0,0,0.0,0,0,0,0
gqx094yuu3ec1.webp,9,9,0,0,0.9569,adaptive,0.072,0.0,0,0.0,0,0,0,0
14cjfxivj70d1.webp,1,1,5,5,0.9985,adaptive,0.1247,0.0555,1,0.0555,0,0,0,0
14cjfxivj70d1.webp,1,3,8,8,0.9988,adaptive,0.1486,0.0675,1,0.0675,0,0,0,0
14cjfxivj70d1.webp,1,5,3,3,0.9984,adaptive,0.1033,0.0536,1,0.0536,0,0,0,0
14cjfxivj70d1.webp,1,9,1,1,0.9946,adaptive,0.096,0.0388,1,0.0388,0,0,0,0
14cjfxivj70d1.webp,2,1,6,6,0.9664,adaptive,0.0954,0.0604,1,0.0604,0,0,0,0
14cjfxivj70d1.webp,2,3,3,3,0.9976,adaptive,0.0972,0.0531,1,0.0531,0,0,0,0
14cjfxivj70d1.webp,2,5,1,1,0.996,adaptive,0.0533,0.0402,1,0.0402,0,0,0,0
14cjfxivj70d1.webp,2,8,4,4,0.9569,adaptive,0.0686,0.0535,1,0.0535,0,0,0,0
14cjfxivj70d1.webp,3,2,1,1,0.9905,adaptive,0.088,0.0432,1,0.0432,0,0,0,0
14cjfxivj70d1.webp,3,6,2,2,0.9965,adaptive,0.1207,0.0503,1,0.0503,0,0,0,0
14cjfxivj70d1.webp,3,8,8,8,0.9983,adaptive,0.1257,0.0692,1,0.0692,0,0,0,0
14cjfxivj70d1.webp,4,4,3,3,0.9985,adaptive,0.1087,0.0526,1,0.0526,0,0,0,0
14cjfxivj70d1.webp,4,5,5,5,0.9963,adaptive,0.0938,0.0525,1,0.0525,0,0,0,0
14cjfxivj70d1.webp,4,8,1,1,0.996,adaptive,0.0819,0.0391,1,0.0391,0,0,0,0
14cjfxivj70d1.webp,5,4,6,6,0.9796,adaptive,0.1033,0.0611,1,0.0611,0,0,0,0
14cjfxivj70d1.webp,5,7,7,7,0.9988,adaptive,0.0868,0.0445,1,0.0445,0,0,0,0
14cjfxivj70d1.webp,5,9,5,5,0.9986,adaptive,0.0991,0.0561,1,0.0561,0,0,0,0
14cjfxivj70d1.webp,6,4,1,1,0.9955,adaptive,0.0956,0.0383,1,0.0383,0,0,0,0
14cjfxivj70d1.webp,6,7,8,8,0.9981,adaptive,0.125,0.0679,1,0.0679,0,0,0,0
14cjfxivj70d1.webp,6,9,4,4,0.8948,adaptive,0.1087,0.0508,1,0.0508,0,0,0,0
14cjfxivj70d1.webp,7,2,6,6,0.975,adaptive,0.1047,0.0604,1,0.0604,0,0,0,0
14cjfxivj70d1.webp,7,4,2,2,0.9981,adaptive,0.1172,0.0501,1,0.0501,0,0,0,0
14cjfxivj70d1.webp,7,5,4,4,0.9843,adaptive,0.0986,0.0511,1,0.0511,0,0,0,0
14cjfxivj70d1.webp,7,9,8,8,0.9944,adaptive,0.1341,0.0655,1,0.0655,0,0,0,0
14cjfxivj70d1.webp,8,1,2,2,0.9922,adaptive,0.1067,0.0498,1,0.0498,0,0,0,0
14cjfxivj70d1.webp,8,7,1,1,0.9923,adaptive,0.0805,0.0375,1,0.0375,0,0,0,0
14cjfxivj70d1.webp,9,2,8,8,0.9972,adaptive,0.0966,0.0667,1,0.0667,0,0,0,0
14cjfxivj70d1.webp,9,6,1,1,0.9944,adaptive,0.0994,0.041,1,0.041,0,0,0,0
14cjfxivj70d1.webp,9,7,4,4,0.9503,adaptive,0.1072,0.0506,1,0.0506,0,0,0,0
14cjfxivj70d1.webp,9,8,2,2,0.995,adaptive,0.095,0.0518,1,0.0518,0,0,0,0
6v28vzk9rv8c1.webp,1,1,2,2,0.9991,adaptive,0.1539,0.0708,1,0.0708,0,0,0,0
6v28vzk9rv8c1.webp,1,4,7,7,0.999,adaptive,0.1339,0.0503,1,0.0503,0,0,0,0
6v28vzk9rv8c1.webp,1,5,9,9,0.9968,adaptive,0.1411,0.085,1,0.085,0,0,0,0
6v28vzk9rv8c1.webp,1,6,8,8,0.9926,adaptive,0.1686,0.0858,1,0.0858,0,0,0,0
6v28vzk9rv8c1.webp,1,7,6,6,0.9047,adaptive,0.1784,0.0826,1,0.0826,0,0,0,0
6v28vzk9rv8c1.webp,1,8,5,5,0.9945,adaptive,0.1377,0.0801,1,0.0801,0,0,0,0
6v28vzk9rv8c1.webp,1,9,3,3,0.9981,adaptive,0.141,0.0704,1,0.0704,0,0,0,0
6v28vzk9rv8c1.webp,2,1,3,3,0.9987,adaptive,0.1282,0.0735,1,0.0735,0,0,0,0
6v28vzk9rv8c1.webp,2,2,5,5,0.995,adaptive,0.1074,0.0808,1,0.0808,0,0,0,0
6v28vzk9rv8c1.webp,2,3,7,7,0.998,adaptive,0.1108,0.054,1,0.054,0,0,0,0
6v28vzk9rv8c1.webp,2,4,6,6,0.9608,adaptive,0.1441,0.0857,1,0.0857,0,0,0,0
6v28vzk9rv8c1.webp,2,5,2,2,0.9994,adaptive,0.0962,0.0709,1,0.0709,0,0,0,0
6v28vzk9rv8c1.webp,2,6,1,1,0.9537,adaptive,0.0966,0.0412,1,0.0412,0,0,0,0
6v28vzk9rv8c1.webp,2,8,9,9,0.9982,adaptive,0.1182,0.0888,1,0.0888,0,0,0,0
6v28vzk9rv8c1.webp,3,1,9,9,0.998,adaptive,0.1697,0.0855,1,0.0855,0,0,0,0
6v28vzk9rv8c1.webp,3,2,8,8,0.9954,adaptive,0.1431,0.0862,1,0.0862,0,0,0,0
6v28vzk9rv8c1.webp,3,3,6,6,0.9247,adaptive,0.1677,0.0831,1,0.0831,0,0,0,0
6v28vzk9rv8c1.webp,3,4,4,4,0.9979,adaptive,0.1539,0.0699,1,0.0699,0,0,0,0
6v28vzk9rv8c1.webp,3,5,3,3,0.9971,adaptive,0.1284,0.073,1,0.073,0,0,0,0
6v28vzk9rv8c1.webp,3,6,5,5,0.9964,adaptive,0.1646,0.0811,1,0.0811,0,0,0,0
6v28vzk9rv8c1.webp,3,7,7,7,0.9991,adaptive,0.1446,0.0497,1,0.0497,0,0,0,0
6v28vzk9rv8c1.webp,3,8,1,1,0.9611,adaptive,0.0975,0.0403,1,0.0403,0,0,0,0
6v28vzk9rv8c1.webp,3,9,2,2,0.9994,adaptive,0.1288,0.0699,1,0.0699,0,0,0,0
6v28vzk9rv8c1.webp,4,1,7,7,0.9982,adaptive,0.1379,0.0541,1,0.0541,0,0,0,0
6v28vzk9rv8c1.webp,4,2,3,3,0.9962,adaptive,0.1305,0.0737,1,0.0737,0,0,0,0
6v28vzk9rv8c1.webp,4,3,8,8,0.9862,adaptive,0.1677,0.0842,1,0.0842,0,0,0,0
6v28vzk9rv8c1.webp,4,4,2,2,0.9995,adaptive,0.1535,0.0704,1,0.0704,0,0,0,0
6v28vzk9rv8c1.webp,4,5,4,4,0.9972,adaptive,0.1251,0.069,1,0.069,0,0,0,0
6v28vzk9rv8c1.webp,4,6,9,9,0.9982,adaptive,0.168,0.0864,1,0.0864,0,0,0,0
6v28vzk9rv8c1.webp,4,7,1,1,0.974,adaptive,0.106,0.0388,1,0.0388,0,0,0,0
6v28vzk9rv8c1.webp,4,8,6,6,0.9118,adaptive,0.1214,0.0823,1,0.0823,0,0,0,0
6v28vzk9rv8c1.webp,4,9,5,5,0.9933,adaptive,0.1357,0.0793,1,0.0793,0,0,0,0
6v28vzk9rv8c1.webp,5,1,1,1,0.9639,adaptive,0.071,0.04,1,0.04,0,0,0,0
6v28vzk9rv8c1.webp,5,2,6,6,0.9628,adaptive,0.0872,0.087,1,0.087,0,0,0,0
6v28vzk9rv8c1.webp,5,4,8,8,0.9963,adaptive,0.1287,0.0848,1,0.0848,0,0,0,0
6v28vzk9rv8c1.webp,5,5,5,5,0.9975,adaptive,0.0799,0.0797,1,0.0797,0,0,0,0
6v28vzk9rv8c1.webp,5,6,7,7,0.9979,adaptive,0.081,0.0509,1,0.0509,0,0,0,0
6v28vzk9rv8c1.webp,5,7,3,3,0.9982,adaptive,0.1201,0.0749,1,0.0749,0,0,0,0
6v28vzk9rv8c1.webp,6,1,5,5,0.9954,adaptive,0.1635,0.0811,1,0.0811,0,0,0,0
6v28vzk9rv8c1.webp,6,4,3,3,0.9975,adaptive,0.1457,0.074,1,0.074,0,0,0,0
6v28vzk9rv8c1.webp,6,5,1,1,0.9836,adaptive,0.0828,0.0409,1,0.0409,0,0,0,0
6v28vzk9rv8c1.webp,6,6,6,6,0.955,adaptive,0.1546,0.084,1,0.084,0,0,0,0
6v28vzk9rv8c1.webp,7,1,8,8,0.9964,adaptive,0.1796,0.0842,1,0.0842,0,0,0,0
6v28vzk9rv8c1.webp,7,3,3,3,0.9982,adaptive,0.1689,0.0733,1,0.0733,0,0,0,0
6v28vzk9rv8c1.webp,7,4,1,1,0.9622,adaptive,0.1419,0.0452,1,0.0452,0,0,0,0
6v28vzk9rv8c1.webp,7,5,6,6,0.9325,adaptive,0.1547,0.085,1,0.085,0,0,0,0
6v28vzk9rv8c1.webp,7,6,4,4,0.998,adaptive,0.1644,0.0695,1,0.0695,0,0,0,0
6v28vzk9rv8c1.webp,7,7,5,5,0.9966,adaptive,0.186,0.0798,1,0.0798,0,0,0,0
6v28vzk9rv8c1.webp,8,1,4,4,0.9977,adaptive,0.1273,0.0706,1,0.0706,0,0,0,0
6v28vzk9rv8c1.webp,8,5,8,8,0.9973,adaptive,0.1129,0.0875,1,0.0875,0,0,0,0
6v28vzk9rv8c1.webp,8,9,6,6,0.9579,adaptive,0.1266,0.0839,1,0.0839,0,0,0,0
