photo,row,col,gt,pred,conf,threshold,fg_frac,comps,largest_frac
6v28vzk9rv8c1.webp,3,5,3,3,0.9998,adaptive,0.1467,2,0.0742
6v28vzk9rv8c1.webp,3,6,5,5,0.9997,adaptive,0.1556,3,0.0836
6v28vzk9rv8c1.webp,3,7,7,7,0.9999,adaptive,0.1398,2,0.0512
6v28vzk9rv8c1.webp,3,8,1,1,0.9984,adaptive,0.1143,2,0.0409
6v28vzk9rv8c1.webp,3,9,2,2,0.9997,adaptive,0.1299,2,0.0721
6v28vzk9rv8c1.webp,4,1,7,7,0.9999,adaptive,0.1297,2,0.0558
6v28vzk9rv8c1.webp,4,2,3,3,0.9999,adaptive,0.1455,2,0.0748
6v28vzk9rv8c1.webp,4,3,8,8,0.9999,adaptive,0.1586,2,0.0868
6v28vzk9rv8c1.webp,4,4,2,2,1.0,adaptive,0.1612,2,0.0725
6v28vzk9rv8c1.webp,4,5,4,4,1.0,adaptive,0.1421,3,0.07
6v28vzk9rv8c1.webp,4,6,9,9,1.0,adaptive,0.1616,3,0.0891
6v28vzk9rv8c1.webp,4,7,1,0,0.7826,adaptive,0.1288,2,0.0562
6v28vzk9rv8c1.webp,4,8,6,6,0.9999,adaptive,0.1556,3,0.0836
6v28vzk9rv8c1.webp,4,9,5,5,0.9996,adaptive,0.1547,3,0.0817
6v28vzk9rv8c1.webp,5,1,1,1,0.9981,adaptive,0.098,2,0.0406
6v28vzk9rv8c1.webp,5,2,6,6,1.0,adaptive,0.1302,2,0.087
6v28vzk9rv8c1.webp,5,4,8,8,1.0,adaptive,0.1575,3,0.0861
6v28vzk9rv8c1.webp,5,5,5,5,0.9997,adaptive,0.1111,2,0.0797
6v28vzk9rv8c1.webp,5,6,7,7,0.9998,adaptive,0.0969,2,0.0517
6v28vzk9rv8c1.webp,5,7,3,3,0.9999,adaptive,0.1419,3,0.076
6v28vzk9rv8c1.webp,6,1,5,5,0.9995,adaptive,0.1412,2,0.0836
6v28vzk9rv8c1.webp,6,4,3,3,0.9999,adaptive,0.1483,3,0.0762
6v28vzk9rv8c1.webp,6,5,1,0,0.8569,adaptive,0.1006,2,0.0418
6v28vzk9rv8c1.webp,6,6,6,6,1.0,adaptive,0.1474,2,0.0865
6v28vzk9rv8c1.webp,7,1,8,8,1.0,adaptive,0.1742,2,0.0868
6v28vzk9rv8c1.webp,7,3,3,3,0.9999,adaptive,0.1612,2,0.0755
6v28vzk9rv8c1.webp,7,4,1,0,0.8929,adaptive,0.1474,2,0.0677
6v28vzk9rv8c1.webp,7,5,6,6,1.0,adaptive,0.1699,3,0.0863
6v28vzk9rv8c1.webp,7,6,4,4,1.0,adaptive,0.1437,3,0.0716
6v28vzk9rv8c1.webp,7,7,5,0,0.7056,adaptive,0.171,2,0.0833
6v28vzk9rv8c1.webp,8,1,4,4,1.0,adaptive,0.1354,2,0.0716
6v28vzk9rv8c1.webp,8,5,8,8,1.0,adaptive,0.1462,2,0.0875
6v28vzk9rv8c1.webp,8,9,6,6,1.0,adaptive,0.1446,2,0.0852
6v28vzk9rv8c1.webp,9,1,6,6,0.9999,adaptive,0.1545,2,0.0856
6v28vzk9rv8c1.webp,9,5,7,0,0.9039,adaptive,0.1253,2,0.0549
6v28vzk9rv8c1.webp,9,9,1,1,0.9985,adaptive,0.0973,2,0.0471
ocbbh9k7gdfc1.jpeg,1,1,0,0,0.9807,adaptive,0.1136,2,0.0142
ocbbh9k7gdfc1.jpeg,1,2,2,2,0.9992,adaptive,0.1616,2,0.0879
ocbbh9k7gdfc1.jpeg,1,3,0,0,0.9807,adaptive,0.1136,1,0.0142
ocbbh9k7gdfc1.jpeg,1,4,3,3,0.9999,adaptive,0.2149,2,0.0879
ocbbh9k7gdfc1.jpeg,1,5,0,0,0.9476,adaptive,0.0872,1,0.0282
ocbbh9k7gdfc1.jpeg,1,6,1,1,0.9993,adaptive,0.16,2,0.0491
ocbbh9k7gdfc1.jpeg,1,7,0,0,0.7238,adaptive,0.118,1,0.0702
ocbbh9k7gdfc1.jpeg,1,8,0,0,0.783,adaptive,0.0893,1,0.0553
ocbbh9k7gdfc1.jpeg,1,9,0,0,0.7931,adaptive,0.0872,1,0.0542
ocbbh9k7gdfc1.jpeg,2,1,0,0,0.2781,adaptive,0.0863,1,0.0135
ocbbh9k7gdfc1.jpeg,2,2,0,0,0.9866,adaptive,0.0452,0,0.0
ocbbh9k7gdfc1.jpeg,2,3,0,0,0.9866,adaptive,0.087,0,0.0
ocbbh9k7gdfc1.jpeg,2,4,4,4,1.0,adaptive,0.1749,2,0.0735
ocbbh9k7gdfc1.jpeg,2,5,6,6,1.0,adaptive,0.1568,2,0.0973
ocbbh9k7gdfc1.jpeg,2,6,0,5,0.3169,adaptive,0.0868,1,0.0285
ocbbh9k7gdfc1.jpeg,2,7,0,5,0.5117,adaptive,0.1019,1,0.0569
ocbbh9k7gdfc1.jpeg,2,8,0,4,0.4902,adaptive,0.0737,1,0.042
ocbbh9k7gdfc1.jpeg,2,9,7,7,1.0,adaptive,0.1357,2,0.0624
ocbbh9k7gdfc1.jpeg,3,1,4,4,1.0,adaptive,0.1871,2,0.0739
ocbbh9k7gdfc1.jpeg,3,2,0,0,0.9866,adaptive,0.0737,0,0.0
ocbbh9k7gdfc1.jpeg,3,3,0,0,0.9866,adaptive,0.1143,0,0.0
ocbbh9k7gdfc1.jpeg,3,4,0,4,0.4711,adaptive,0.1279,1,0.0404
ocbbh9k7gdfc1.jpeg,3,5,9,9,0.9999,adaptive,0.185,2,0.0966
ocbbh9k7gdfc1.jpeg,3,6,0,5,0.3169,adaptive,0.1127,1,0.0285
ocbbh9k7gdfc1.jpeg,3,7,0,5,0.5117,adaptive,0.1281,1,0.0569
ocbbh9k7gdfc1.jpeg,3,8,5,5,1.0,adaptive,0.1905,4,0.0865
ocbbh9k7gdfc1.jpeg,3,9,0,4,0.2877,adaptive,0.1127,2,0.0406
ocbbh9k7gdfc1.jpeg,4,1,1,1,0.9997,adaptive,0.1775,3,0.0491
ocbbh9k7gdfc1.jpeg,4,2,0,1,0.9525,adaptive,0.0891,1,0.0427
ocbbh9k7gdfc1.jpeg,4,3,0,1,0.9525,adaptive,0.129,1,0.0427
ocbbh9k7gdfc1.jpeg,4,4,0,0,0.7089,adaptive,0.141,1,0.0815
ocbbh9k7gdfc1.jpeg,4,5,5,5,0.9997,adaptive,0.1917,2,0.0886
ocbbh9k7gdfc1.jpeg,4,6,0,0,0.8,adaptive,0.1283,1,0.0693
ocbbh9k7gdfc1.jpeg,4,7,0,0,0.6682,adaptive,0.1403,1,0.0966
ocbbh9k7gdfc1.jpeg,4,8,2,2,0.9999,adaptive,0.2034,2,0.0868
ocbbh9k7gdfc1.jpeg,4,9,0,0,0.7425,adaptive,0.1159,1,0.082
ocbbh9k7gdfc1.jpeg,5,1,0,1,0.5179,adaptive,0.1006,2,0.0278
ocbbh9k7gdfc1.jpeg,5,2,0,1,0.532,adaptive,0.0613,1,0.028
ocbbh9k7gdfc1.jpeg,5,3,9,9,1.0,adaptive,0.1979,2,0.0971
ocbbh9k7gdfc1.jpeg,5,4,1,0,0.5088,adaptive,0.1657,2,0.068
ocbbh9k7gdfc1.jpeg,5,5,0,0,0.8557,adaptive,0.0739,1,0.042
ocbbh9k7gdfc1.jpeg,5,6,6,6,0.9999,adaptive,0.1967,2,0.0957
ocbbh9k7gdfc1.jpeg,5,7,7,7,0.4774,adaptive,0.1754,2,0.0831
ocbbh9k7gdfc1.jpeg,5,8,0,0,0.5155,adaptive,0.0888,1,0.0698
ocbbh9k7gdfc1.jpeg,5,9,0,0,0.5303,adaptive,0.0872,1,0.0686
ocbbh9k7gdfc1.jpeg,6,1,0,1,0.521,adaptive,0.0877,2,0.0287
ocbbh9k7gdfc1.jpeg,6,2,4,4,1.0,adaptive,0.1208,2,0.0742
ocbbh9k7gdfc1.jpeg,6,3,0,1,0.5059,adaptive,0.0886,1,0.0285
ocbbh9k7gdfc1.jpeg,6,4,0,0,0.5325,adaptive,0.1024,1,0.0686
ocbbh9k7gdfc1.jpeg,6,5,8,8,1.0,adaptive,0.1602,2,0.1006
ocbbh9k7gdfc1.jpeg,6,6,0,0,0.6764,adaptive,0.0868,1,0.056
ocbbh9k7gdfc1.jpeg,6,7,0,7,0.4478,adaptive,0.1026,1,0.0836
ocbbh9k7gdfc1.jpeg,6,8,0,0,0.5155,adaptive,0.0742,1,0.0698
ocbbh9k7gdfc1.jpeg,6,9,1,0,0.5332,adaptive,0.1185,2,0.0686
ocbbh9k7gdfc1.jpeg,7,1,0,1,0.9993,adaptive,0.1276,2,0.0705
ocbbh9k7gdfc1.jpeg,7,2,8,8,1.0,adaptive,0.1887,2,0.0999
ocbbh9k7gdfc1.jpeg,7,3,0,1,0.9992,adaptive,0.1276,1,0.0698
ocbbh9k7gdfc1.jpeg,7,4,0,0,0.7037,adaptive,0.1396,1,0.1079
ocbbh9k7gdfc1.jpeg,7,5,1,0,0.9218,adaptive,0.1522,2,0.0838
ocbbh9k7gdfc1.jpeg,7,6,0,0,0.8099,adaptive,0.1272,1,0.0966
ocbbh9k7gdfc1.jpeg,7,7,0,0,0.6543,adaptive,0.1403,1,0.1226
ocbbh9k7gdfc1.jpeg,7,8,0,0,0.7195,adaptive,0.1152,1,0.1088
ocbbh9k7gdfc1.jpeg,7,9,3,0,0.7603,adaptive,0.2018,2,0.1084
ocbbh9k7gdfc1.jpeg,8,1,6,6,0.9999,adaptive,0.1977,2,0.0969
ocbbh9k7gdfc1.jpeg,8,2,0,1,0.9545,adaptive,0.0597,1,0.042
ocbbh9k7gdfc1.jpeg,8,3,0,1,0.9483,adaptive,0.1012,1,0.0409
ocbbh9k7gdfc1.jpeg,8,4,0,0,0.6106,adaptive,0.115,1,0.081
ocbbh9k7gdfc1.jpeg,8,5,0,0,0.9028,adaptive,0.0737,1,0.0556
ocbbh9k7gdfc1.jpeg,8,6,0,0,0.7379,adaptive,0.0989,1,0.0684
ocbbh9k7gdfc1.jpeg,8,7,0,0,0.5714,adaptive,0.1155,1,0.0957
ocbbh9k7gdfc1.jpeg,8,8,0,0,0.6181,adaptive,0.0875,1,0.0824
ocbbh9k7gdfc1.jpeg,8,9,0,0,0.6729,adaptive,0.0856,1,0.081
ocbbh9k7gdfc1.jpeg,9,1,0,1,0.9493,adaptive,0.0996,2,0.0406
ocbbh9k7gdfc1.jpeg,9,2,0,1,0.9472,adaptive,0.059,1,0.0413
ocbbh9k7gdfc1.jpeg,9,3,0,1,0.9495,adaptive,0.1008,1,0.0404
ocbbh9k7gdfc1.jpeg,9,4,7,0,0.6519,adaptive,0.1747,2,0.0803
ocbbh9k7gdfc1.jpeg,9,5,0,0,0.8998,adaptive,0.0737,1,0.0556
ocbbh9k7gdfc1.jpeg,9,6,9,9,1.0,adaptive,0.1958,2,0.0964
ocbbh9k7gdfc1.jpeg,9,7,0,0,0.6114,adaptive,0.1157,1,0.0957
ocbbh9k7gdfc1.jpeg,9,8,1,0,0.6593,adaptive,0.1375,2,0.0829
ocbbh9k7gdfc1.jpeg,9,9,0,0,0.6975,adaptive,0.0849,1,0.0808
81pxeupeoyac1.webp,1,4,9,9,1.0,adaptive,0.1775,2,0.0893
81pxeupeoyac1.webp,1,7,6,6,0.9998,adaptive,0.1618,2,0.0879
81pxeupeoyac1.webp,2,1,4,4,1.0,adaptive,0.1113,1,0.0728
81pxeupeoyac1.webp,2,2,6,6,1.0,adaptive,0.1164,1,0.0868
81pxeupeoyac1.webp,2,3,9,9,1.0,adaptive,0.1306,1,0.087
81pxeupeoyac1.webp,2,7,8,8,1.0,adaptive,0.1476,2,0.0893
81pxeupeoyac1.webp,3,1,2,2,0.9998,adaptive,0.1173,1,0.0737
81pxeupeoyac1.webp,3,3,7,7,0.9999,adaptive,0.124,1,0.0542
81pxeupeoyac1.webp,3,4,6,6,1.0,adaptive,0.1871,2,0.0875
81pxeupeoyac1.webp,3,5,3,3,0.9998,adaptive,0.1575,2,0.0744
81pxeupeoyac1.webp,3,7,5,5,0.9995,adaptive,0.1554,2,0.0831
81pxeupeoyac1.webp,3,8,9,9,1.0,adaptive,0.1455,2,0.0868
81pxeupeoyac1.webp,3,9,4,4,1.0,adaptive,0.1437,2,0.0728
81pxeupeoyac1.webp,4,1,1,1,0.9985,adaptive,0.1159,2,0.0416
81pxeupeoyac1.webp,4,3,8,8,1.0,adaptive,0.1566,2,0.0884
81pxeupeoyac1.webp,4,4,7,0,0.654,adaptive,0.1683,2,0.0551
81pxeupeoyac1.webp,4,7,3,3,0.9999,adaptive,0.1781,2,0.0764
81pxeupeoyac1.webp,5,1,9,9,1.0,adaptive,0.1426,2,0.0856
81pxeupeoyac1.webp,5,6,3,3,0.9999,adaptive,0.135,2,0.0753
81pxeupeoyac1.webp,5,9,5,5,0.9999,adaptive,0.1552,2,0.0817
81pxeupeoyac1.webp,6,8,4,4,1.0,adaptive,0.1327,2,0.073
81pxeupeoyac1.webp,7,1,6,6,1.0,adaptive,0.1602,2,0.0854
81pxeupeoyac1.webp,7,2,9,9,1.0,adaptive,0.1715,2,0.0868
81pxeupeoyac1.webp,7,4,3,3,0.9999,adaptive,0.1761,2,0.0739
81pxeupeoyac1.webp,7,5,8,8,1.0,adaptive,0.1717,3,0.0868
81pxeupeoyac1.webp,7,6,7,7,0.9998,adaptive,0.1263,3,0.0539
81pxeupeoyac1.webp,7,8,5,5,0.9992,adaptive,0.1527,3,0.0806
81pxeupeoyac1.webp,7,9,1,1,0.9525,adaptive,0.1143,3,0.0427
81pxeupeoyac1.webp,8,1,8,8,1.0,adaptive,0.1449,2,0.0875
81pxeupeoyac1.webp,8,3,5,5,0.9999,adaptive,0.141,2,0.0831
81pxeupeoyac1.webp,8,5,9,9,1.0,adaptive,0.1579,2,0.0852
81pxeupeoyac1.webp,8,6,2,2,0.9998,adaptive,0.1315,2,0.0719
81pxeupeoyac1.webp,8,7,7,7,1.0,adaptive,0.1235,3,0.0514
81pxeupeoyac1.webp,9,1,7,7,0.9999,adaptive,0.1191,2,0.0523
81pxeupeoyac1.webp,9,2,3,3,0.9998,adaptive,0.1492,2,0.0783
81pxeupeoyac1.webp,9,4,5,5,0.9998,adaptive,0.183,3,0.0831
81pxeupeoyac1.webp,9,6,6,6,0.9999,adaptive,0.1609,2,0.0882
g8lu2qy6uz0d1.webp,1,1,4,4,1.0,adaptive,0.1373,2,0.0785
g8lu2qy6uz0d1.webp,1,2,7,7,0.9999,adaptive,0.0859,1,0.0556
g8lu2qy6uz0d1.webp,1,3,3,3,0.9993,adaptive,0.107,1,0.0767
g8lu2qy6uz0d1.webp,1,7,2,2,0.994,adaptive,0.1478,2,0.0753
g8lu2qy6uz0d1.webp,1,8,5,5,1.0,adaptive,0.1345,2,0.0776
g8lu2qy6uz0d1.webp,1,9,6,6,1.0,adaptive,0.1208,2,0.0781
g8lu2qy6uz0d1.webp,2,1,8,8,1.0,adaptive,0.1465,1,0.0902
g8lu2qy6uz0d1.webp,2,2,5,5,1.0,adaptive,0.1371,1,0.081
g8lu2qy6uz0d1.webp,2,3,1,1,0.9994,adaptive,0.1033,1,0.05
g8lu2qy6uz0d1.webp,2,4,7,7,0.9999,adaptive,0.1015,2,0.0579
g8lu2qy6uz0d1.webp,2,5,2,2,0.9999,adaptive,0.0916,2,0.0725
g8lu2qy6uz0d1.webp,2,6,6,6,1.0,adaptive,0.107,2,0.0787
g8lu2qy6uz0d1.webp,2,7,3,3,0.9998,adaptive,0.1467,2,0.076
g8lu2qy6uz0d1.webp,2,8,4,4,1.0,adaptive,0.1336,2,0.0758
g8lu2qy6uz0d1.webp,2,9,9,9,1.0,adaptive,0.1472,2,0.079
g8lu2qy6uz0d1.webp,3,2,2,2,0.9932,adaptive,0.1237,1,0.0769
g8lu2qy6uz0d1.webp,3,4,3,3,0.9998,adaptive,0.1063,2,0.076
g8lu2qy6uz0d1.webp,3,5,4,4,1.0,adaptive,0.0914,2,0.076
g8lu2qy6uz0d1.webp,3,6,5,5,1.0,adaptive,0.0923,2,0.0778
g8lu2qy6uz0d1.webp,3,7,8,8,1.0,adaptive,0.1612,2,0.0902
g8lu2qy6uz0d1.webp,3,8,7,7,0.9999,adaptive,0.1134,2,0.0562
g8lu2qy6uz0d1.webp,3,9,1,1,0.9997,adaptive,0.1191,2,0.0498
g8lu2qy6uz0d1.webp,4,2,1,1,0.9989,adaptive,0.1139,2,0.0434
g8lu2qy6uz0d1.webp,4,4,5,5,1.0,adaptive,0.1501,2,0.0771
g8lu2qy6uz0d1.webp,4,7,7,0,0.7826,adaptive,0.1416,2,0.0562
g8lu2qy6uz0d1.webp,4,9,4,4,1.0,adaptive,0.1644,3,0.0799
g8lu2qy6uz0d1.webp,5,2,8,8,1.0,adaptive,0.1331,2,0.09
g8lu2qy6uz0d1.webp,5,3,5,5,0.9999,adaptive,0.1286,2,0.0781
g8lu2qy6uz0d1.webp,5,4,4,4,1.0,adaptive,0.1159,3,0.0723
g8lu2qy6uz0d1.webp,5,5,7,7,0.9999,adaptive,0.087,2,0.0565
g8lu2qy6uz0d1.webp,5,6,9,9,1.0,adaptive,0.1228,3,0.0797
g8lu2qy6uz0d1.webp,5,7,1,1,0.9993,adaptive,0.1088,3,0.0484
g8lu2qy6uz0d1.webp,5,9,2,2,0.9946,adaptive,0.1327,2,0.0751
g8lu2qy6uz0d1.webp,6,1,7,7,0.9999,adaptive,0.0996,2,0.0581
g8lu2qy6uz0d1.webp,6,3,4,4,1.0,adaptive,0.1286,2,0.0753
g8lu2qy6uz0d1.webp,6,4,1,1,0.9996,adaptive,0.0863,3,0.0429
g8lu2qy6uz0d1.webp,6,6,2,2,0.995,adaptive,0.1219,3,0.0739
g8lu2qy6uz0d1.webp,6,7,5,5,1.0,adaptive,0.1375,3,0.0792
g8lu2qy6uz0d1.webp,6,8,9,9,1.0,adaptive,0.1244,2,0.0797
g8lu2qy6uz0d1.webp,6,9,8,8,0.9999,adaptive,0.1499,2,0.093
g8lu2qy6uz0d1.webp,7,1,1,1,0.9996,adaptive,0.1081,2,0.0482
g8lu2qy6uz0d1.webp,7,2,9,9,1.0,adaptive,0.1393,2,0.081
g8lu2qy6uz0d1.webp,7,3,7,7,0.9999,adaptive,0.1279,2,0.0572
g8lu2qy6uz0d1.webp,7,4,2,2,0.9943,adaptive,0.1497,2,0.0753
g8lu2qy6uz0d1.webp,7,5,5,5,1.0,adaptive,0.1366,3,0.0781
g8lu2qy6uz0d1.webp,7,6,4,4,1.0,adaptive,0.1469,3,0.0771
g8lu2qy6uz0d1.webp,7,7,6,0,0.7056,adaptive,0.169,2,0.0833
g8lu2qy6uz0d1.webp,7,8,8,8,1.0,adaptive,0.1625,3,0.0909
g8lu2qy6uz0d1.webp,7,9,3,3,0.9995,adaptive,0.1586,3,0.0755
g8lu2qy6uz0d1.webp,8,2,4,4,1.0,adaptive,0.1228,2,0.0781
g8lu2qy6uz0d1.webp,8,4,6,6,1.0,adaptive,0.1384,3,0.0771
g8lu2qy6uz0d1.webp,8,6,7,7,0.9999,adaptive,0.1143,3,0.0569
g8lu2qy6uz0d1.webp,8,7,9,9,1.0,adaptive,0.1517,3,0.0801
g8lu2qy6uz0d1.webp,8,8,1,0,0.8166,adaptive,0.1031,2,0.056
g8lu2qy6uz0d1.webp,8,9,5,5,1.0,adaptive,0.1511,2,0.0797
g8lu2qy6uz0d1.webp,9,1,5,5,1.0,adaptive,0.1219,2,0.0774
g8lu2qy6uz0d1.webp,9,7,4,4,1.0,adaptive,0.1469,3,0.0755
g8lu2qy6uz0d1.webp,9,8,2,2,0.9952,adaptive,0.135,2,0.0762
g8lu2qy6uz0d1.webp,9,9,7,0,0.7887,adaptive,0.1263,2,0.0659
xosaap03m1bc1.webp,1,2,7,5,0.6795,adaptive,0.157,2,0.1006
xosaap03m1bc1.webp,1,7,2,9,0.8956,adaptive,0.3414,2,0.1772
xosaap03m1bc1.webp,1,8,9,9,0.94,adaptive,0.3166,3,0.1348
xosaap03m1bc1.webp,1,9,5,6,0.4334,adaptive,0.3303,4,0.1775
xosaap03m1bc1.webp,2,3,5,6,0.6157,adaptive,0.2537,3,0.1768
xosaap03m1bc1.webp,2,4,9,9,0.779,adaptive,0.264,3,0.1354
xosaap03m1bc1.webp,2,6,3,9,0.7762,adaptive,0.2615,3,0.1763
xosaap03m1bc1.webp,2,7,8,9,0.5756,adaptive,0.2957,5,0.1279
xosaap03m1bc1.webp,2,8,7,5,0.7878,adaptive,0.1515,2,0.107
xosaap03m1bc1.webp,3,2,9,9,0.9291,adaptive,0.2491,4,0.1341
xosaap03m1bc1.webp,3,5,5,8,0.4797,adaptive,0.2472,2,0.174
xosaap03m1bc1.webp,3,6,7,8,0.3362,adaptive,0.1508,1,0.1081
xosaap03m1bc1.webp,3,7,1,5,0.7696,adaptive,0.2188,3,0.115
xosaap03m1bc1.webp,3,9,3,9,0.7706,adaptive,0.3101,4,0.1855
xosaap03m1bc1.webp,4,1,5,6,0.6521,adaptive,0.3262,2,0.185
xosaap03m1bc1.webp,4,2,4,9,0.8205,adaptive,0.2415,3,0.124
xosaap03m1bc1.webp,4,4,7,5,0.6351,adaptive,0.1765,2,0.1017
xosaap03m1bc1.webp,4,7,6,6,0.9917,adaptive,0.2961,3,0.132
xosaap03m1bc1.webp,5,1,8,6,0.4729,adaptive,0.2803,4,0.1309
xosaap03m1bc1.webp,5,4,5,8,0.5251,adaptive,0.2998,2,0.1853
xosaap03m1bc1.webp,5,9,2,9,0.9436,adaptive,0.2897,3,0.1772
xosaap03m1bc1.webp,6,3,9,9,0.751,adaptive,0.2466,3,0.1345
xosaap03m1bc1.webp,6,6,6,6,0.9866,adaptive,0.2564,3,0.1315
xosaap03m1bc1.webp,6,8,5,6,0.6092,adaptive,0.2757,2,0.1779
xosaap03m1bc1.webp,7,3,4,9,0.5428,adaptive,0.2555,3,0.1265
xosaap03m1bc1.webp,7,5,7,5,0.7108,adaptive,0.177,3,0.1065
xosaap03m1bc1.webp,8,2,8,6,0.4643,adaptive,0.2433,4,0.1322
xosaap03m1bc1.webp,8,4,6,6,0.9842,adaptive,0.2725,3,0.1299
xosaap03m1bc1.webp,8,6,5,6,0.6155,adaptive,0.2658,2,0.1791
xosaap03m1bc1.webp,8,7,4,9,0.4431,adaptive,0.2518,4,0.1237
xosaap03m1bc1.webp,9,1,9,9,0.8901,adaptive,0.2727,4,0.1334
xosaap03m1bc1.webp,9,3,1,9,0.5576,adaptive,0.2117,3,0.1146
xosaap03m1bc1.webp,9,8,3,9,0.6365,adaptive,0.2746,3,0.1758
r4k4memgy6ac1.webp,1,1,9,9,1.0,adaptive,0.1625,1,0.1045
r4k4memgy6ac1.webp,1,2,2,2,0.9998,adaptive,0.1201,1,0.0898
r4k4memgy6ac1.webp,1,3,1,1,1.0,adaptive,0.1205,1,0.0643
r4k4memgy6ac1.webp,1,4,3,3,1.0,adaptive,0.1554,2,0.082
r4k4memgy6ac1.webp,1,5,8,8,1.0,adaptive,0.1674,2,0.1109
r4k4memgy6ac1.webp,1,6,5,5,1.0,adaptive,0.1433,2,0.0865
r4k4memgy6ac1.webp,1,7,7,7,0.9998,adaptive,0.1439,2,0.0707
r4k4memgy6ac1.webp,1,8,6,6,1.0,adaptive,0.1607,2,0.1031
r4k4memgy6ac1.webp,1,9,4,4,1.0,adaptive,0.1368,2,0.0797
r4k4memgy6ac1.webp,2,1,8,8,1.0,adaptive,0.141,1,0.1107
r4k4memgy6ac1.webp,2,2,5,5,1.0,adaptive,0.0884,1,0.0875
r4k4memgy6ac1.webp,2,3,4,4,1.0,adaptive,0.1095,1,0.0806
r4k4memgy6ac1.webp,2,4,7,7,0.9999,adaptive,0.1194,2,0.0739
r4k4memgy6ac1.webp,2,5,6,6,1.0,adaptive,0.1309,2,0.1017
r4k4memgy6ac1.webp,2,6,1,1,1.0,adaptive,0.0987,2,0.07
r4k4memgy6ac1.webp,2,7,2,2,0.9999,adaptive,0.1373,2,0.0918
r4k4memgy6ac1.webp,2,8,3,3,1.0,adaptive,0.1141,2,0.084
r4k4memgy6ac1.webp,2,9,9,9,1.0,adaptive,0.1331,2,0.1038
r4k4memgy6ac1.webp,3,1,6,6,1.0,adaptive,0.1331,1,0.1028
r4k4memgy6ac1.webp,3,2,7,7,0.9999,adaptive,0.0742,1,0.0732
r4k4memgy6ac1.webp,3,3,3,3,1.0,adaptive,0.1095,1,0.082
r4k4memgy6ac1.webp,3,4,4,4,1.0,adaptive,0.126,2,0.0806
r4k4memgy6ac1.webp,3,5,9,9,1.0,adaptive,0.1318,2,0.1033
r4k4memgy6ac1.webp,3,6,2,2,0.9999,adaptive,0.1226,2,0.095
r4k4memgy6ac1.webp,3,7,5,5,1.0,adaptive,0.1433,2,0.0856
r4k4memgy6ac1.webp,3,8,1,1,1.0,adaptive,0.1031,2,0.07
r4k4memgy6ac1.webp,3,9,8,8,1.0,adaptive,0.1527,3,0.1118
r4k4memgy6ac1.webp,4,2,9,9,1.0,adaptive,0.1481,2,0.1026
r4k4memgy6ac1.webp,4,3,6,6,1.0,adaptive,0.1738,2,0.1038
r4k4memgy6ac1.webp,4,4,8,8,1.0,adaptive,0.2,3,0.1113
r4k4memgy6ac1.webp,4,5,4,4,1.0,adaptive,0.1524,3,0.0808
r4k4memgy6ac1.webp,4,6,7,7,0.9999,adaptive,0.1348,3,0.0742
r4k4memgy6ac1.webp,4,8,5,5,1.0,adaptive,0.1607,3,0.0888
r4k4memgy6ac1.webp,4,9,2,2,0.9995,adaptive,0.1478,3,0.0893
r4k4memgy6ac1.webp,5,1,7,7,0.9998,adaptive,0.1143,2,0.0705
r4k4memgy6ac1.webp,5,3,5,5,1.0,adaptive,0.1286,2,0.0847
r4k4memgy6ac1.webp,5,4,9,9,1.0,adaptive,0.1618,3,0.1031
r4k4memgy6ac1.webp,5,5,2,2,0.9998,adaptive,0.1359,3,0.0921
r4k4memgy6ac1.webp,5,6,6,6,1.0,adaptive,0.135,2,0.1038
r4k4memgy6ac1.webp,5,7,8,8,1.0,adaptive,0.1694,3,0.1109
r4k4memgy6ac1.webp,5,8,4,4,1.0,adaptive,0.1253,2,0.0801
r4k4memgy6ac1.webp,6,1,2,2,0.9995,adaptive,0.1485,2,0.0909
r4k4memgy6ac1.webp,6,2,4,4,1.0,adaptive,0.123,2,0.0794
r4k4memgy6ac1.webp,6,3,8,8,1.0,adaptive,0.1664,2,0.1109
r4k4memgy6ac1.webp,6,4,5,5,1.0,adaptive,0.1616,3,0.0898
r4k4memgy6ac1.webp,6,5,1,1,0.9999,adaptive,0.1201,3,0.0631
r4k4memgy6ac1.webp,6,6,3,3,1.0,adaptive,0.1276,2,0.0826
r4k4memgy6ac1.webp,6,7,6,6,1.0,adaptive,0.1745,3,0.1031
r4k4memgy6ac1.webp,6,8,9,9,1.0,adaptive,0.16,3,0.1028
r4k4memgy6ac1.webp,6,9,7,7,0.9999,adaptive,0.127,3,0.0714
r4k4memgy6ac1.webp,7,2,8,8,1.0,adaptive,0.1568,2,0.1113
r4k4memgy6ac1.webp,7,3,2,2,0.9997,adaptive,0.1635,2,0.0932
r4k4memgy6ac1.webp,7,4,6,6,1.0,adaptive,0.1921,3,0.1038
r4k4memgy6ac1.webp,7,6,4,4,1.0,adaptive,0.14,3,0.0806
r4k4memgy6ac1.webp,7,7,9,9,1.0,adaptive,0.191,2,0.1022
r4k4memgy6ac1.webp,7,8,7,7,0.9996,adaptive,0.1414,3,0.07
r4k4memgy6ac1.webp,8,1,4,4,1.0,adaptive,0.1389,2,0.0813
r4k4memgy6ac1.webp,8,3,7,7,0.9999,adaptive,0.1263,3,0.0702
r4k4memgy6ac1.webp,8,4,2,2,0.9999,adaptive,0.1616,3,0.0898
